tag tag.pos Fstp
25348 284 0.0338
54343 273 0.169
35002 152 0.1113
4603 311 -0.0067
24939 381 -0.004
1074 68 0.0579
41117 362 0.0171
20440 55 0.2946
38892 241 0.0834
26009 339 0.0666
50530 284 0.0695
38342 311 0.0239
20567 24 0.1377
51963 120 0.0219
6057 278 0.0044
51509 342 0.0931
45293 164 0.1089
14373 147 -0.0021
12207 48 0.1378
38911 378 5e-04
53156 215 0.0107
50609 282 0.049
13129 47 0.034
21531 281 0.0456
52108 159 0.0046
18313 62 0.1735
29122 193 0.1025
9045 34 0.051
4016 339 0.1086
44576 357 0.0549
1244 365 0.0256
19705 316 0.1012
35713 11 0.0402
4547 180 -0.0062
45040 290 0.0464
36651 213 0.1336
1644 232 -0.0056
34711 46 0.0691
50136 8 0.1783
5375 177 0.0402
2624 332 0.0064
11193 145 0.178
42162 164 0.0111
35970 10 0.0033
37934 359 -0.002
14108 355 0.0022
17456 263 0.0421
18023 235 0.0112
18537 291 -0.0019
39937 277 0.0586
24173 201 0.0223
11529 84 0.5104
12737 150 0.0233
24916 272 0.0252
39044 380 -0.0041
29989 135 0.0216
34051 326 0.0531
14480 156 0.1819
12541 278 -0.0035
8161 363 0.0369
50613 184 0.0223
36522 99 0.1328
52066 312 0.0012
49818 309 0.0686
75 278 -0.0011
9052 210 0.0252
53620 39 0.178
7318 325 0.0673
15196 142 -0.0017
23626 199 -0.0011
27127 326 0.1028
5262 237 0.0115
45370 252 0.0098
13593 170 0.0032
11470 271 0.2377
7504 371 0.0333
46437 69 0.0116
49229 353 0.0087
15229 240 0.0344
22678 337 0.0236
18892 219 0.0232
4878 153 0.0043
13597 190 0.0339
52700 155 9e-04
40715 384 0.0087
51523 380 -0.0032
13039 387 -0.0104
21720 293 -0.0011
28184 210 0.0167
16405 149 0.0163
1046 321 0.1842
25268 243 0.004
53841 19 0.0043
38520 58 0.0243
49530 47 0.0256
19794 165 0.0866
53045 388 -0.0055
10912 239 0.0788
7080 115 0.0935
47748 47 0.0204
27557 214 -0.0046
3754 397 -0.0033
9780 9 0.0177
36662 7 0.0219
44928 401 0.0014
23357 158 0.0215
27235 78 0.0727
43721 314 0.0079
866 109 -0.0036
26457 366 0.0132
8089 391 -0.0054
42022 301 0.0539
58834 74 0.1435
22919 192 0.2562
46859 212 0.0248
26778 394 0.0102
26299 106 0.1232
50236 152 0.1168
4076 91 -0.0028
5635 16 0.078
46235 328 0.0101
10523 225 0.011
47553 213 0.1469
229 225 0.0548
21837 121 0.0493
10505 196 -0.0016
32519 42 0.0609
5305 40 0.065
53093 297 0.0586
26563 362 -0.0042
35278 273 0.1162
77340 162 0.0388
7614 195 -0.0087
15548 234 0.0499
44460 224 0.1186
27643 266 0.139
53510 29 -0.0013
23073 85 0.0028
2263 37 0.0191
29791 244 0.0421
43794 227 0.015
1581 236 -5e-04
19358 368 -2e-04
24193 311 0.0985
18729 360 0.0132
3032 379 -0.0096
9159 294 0.0231
21648 171 0.0439
26534 80 0.1357
46419 229 0.0035
27076 393 -6e-04
5503 44 0.0079
21217 109 0.1389
3629 40 0.092
53185 345 0.0929
6744 191 0.0627
13829 244 0.0478
28630 264 0.2515
45784 65 0.2545
45686 24 0.2445
52582 272 0.2447
33241 394 -0.0137
39686 232 -0.002
54414 295 0.0217
34793 97 0.109
13313 318 -0.0071
31776 283 0.0844
1758 297 0.0569
21096 202 -0.0017
33117 290 0.0051
49462 322 0.0962
36448 77 0.0437
36194 322 0.1017
33867 100 0.0224
43052 110 0.2042
44912 130 0.1522
17960 223 0.1557
48778 26 0.1074
52170 195 0.0404
36877 243 0.02
2832 225 0.0081
16635 388 -0.0099
10393 134 0.03
1870 63 0.0601
49291 136 0.0166
22659 150 0.0113
17169 149 0.0599
8969 207 0.0408
52824 221 0.0847
14337 83 0.0782
47413 198 0.1135
3387 231 -0.0017
53536 252 0.0087
21964 36 0.0764
48014 232 0.0711
21853 357 0.003
23558 221 0.0456
15030 88 0.0906
29027 173 0.0485
21242 276 0.1174
37853 54 0.0293
43893 251 -0.0058
37250 190 0.0619
9246 285 -0.0019
66574 206 0.1004
17738 29 0.1098
52033 30 0.0404
3119 334 -0.004
9486 295 -0.0015
5107 188 0.1537
40769 95 -2e-04
9229 62 0.022
5595 332 -0.0013
29261 216 0.0045
46806 224 -0.0016
21438 73 0.2677
35485 65 0.2111
2641 272 0.0109
20214 197 0.0045
3802 236 0.1435
6870 242 0.0845
4485 274 0.1436
14204 125 0.0809
22759 340 0.0767
26903 367 -0.0046
45321 245 -0.0016
22853 252 0.0461
53912 389 0.0246
44284 364 0.0137
25704 108 0.0854
38700 243 0.0301
5977 109 0.0558
22182 405 0.005
44700 45 0.1307
2750 192 0.0603
4096 240 0.1074
22227 151 0.1185
8738 205 0.1725
37795 125 0.1148
16107 89 0.0683
21391 156 0.0124
11438 401 -0.0022
35759 232 0.1037
50394 318 0.1105
612 291 0.1446
30391 218 0.0386
45129 336 0.0473
43767 282 0.0125
31948 149 0.0273
22118 100 0.0268
5008 50 0.1474
33327 31 0.0812
26738 386 -0.0069
10743 168 0.107
4760 241 0.0486
22918 279 -0.0014
49057 374 0.0161
48299 176 0.1148
52292 155 0.1079
33965 369 0.0314
64494 144 0.0869
45903 111 0.0729
14617 349 0.0029
37757 362 0.0229
41603 373 0.0038
8382 339 0.0088
16728 46 0.0634
21942 73 0.0728
39468 148 0.059
27201 154 0.0676
47144 337 -0.0025
18247 353 0.0258
33520 225 0.0921
29567 150 0.0558
27377 373 -0.0024
38981 212 0.2662
16784 376 0.2162
7073 210 0.1731
2172 305 0.0516
26147 335 0.0603
36980 377 -0.0063
48195 219 0.2175
28038 369 0.0548
28113 52 0.1609
50940 141 0.0158
18015 16 0.1654
15973 373 0.0045
38204 50 0.0369
17629 296 0.206
29183 182 0.3706
16363 160 0.0141
3290 338 0.0435
17863 358 0.0033
22289 72 0.0125
9273 135 0.0558
25580 153 0.0169
44768 223 0.0039
6868 126 0.0707
30717 246 0.0243
38035 195 0.0842
47802 186 0.004
53639 245 0.0147
8260 217 0.0263
8879 67 0.2027
8048 174 0.0234
22218 292 0.003
29585 273 0.2102
22932 167 0.1814
34842 297 0.0218
40314 195 0.0751
53200 83 0.0122
7519 125 0.1997
1529 36 0.0188
6593 27 0.048
16212 60 0.3233
47404 108 0.0213
28235 378 -3e-04
6842 127 -5e-04
2786 406 0.0455
25821 180 0.057
4945 341 0.0351
27770 397 0.0038
25231 60 0.0403
38505 311 0.065
34034 15 -0.0077
32010 158 0.0128
45669 225 0.0165
3612 380 0.0113
817 28 0.0216
7038 115 0.0374
31268 181 0.0394
32319 335 0.0563
7650 87 0.039
32210 226 0.1457
95044 50 -0.0066
13126 326 -0.0061
54275 10 0.0267
30413 327 0.0536
16615 32 -0.0074
10367 47 0.0038
44918 401 0.0027
55197 206 0.1012
35606 107 -0.0063
7199 231 0.0749
37622 8 0.0709
27895 68 0.1559
17101 329 0.0221
8656 329 -0.0071
31088 257 -0.0058
17089 277 0.0445
16004 313 -0.0033
2897 383 0.0128
36066 337 0.0313
25472 328 -0.0035
28759 253 0.0402
3951 160 0.0765
15397 332 9e-04
47103 299 0.0818
17660 104 0.1125
22535 116 0.2226
22321 160 0.0011
12649 57 0.0199
46388 287 -3e-04
44331 197 0.3504
16240 191 0.0809
27329 81 0.039
7509 392 -0.0055
114 14 0.3198
15687 263 0.0398
15871 338 0.0376
26784 231 0.1452
61010 195 0.0847
32645 220 0.0031
34717 386 -0.008
18069 186 0.0623
44276 110 0.0981
40660 332 0.0089
28803 270 0.0304
50869 313 0.038
15814 239 0.0707
32212 21 0.0226
6758 241 0.0792
7035 116 0.032
52453 211 0.0538
28428 358 0.0716
5293 96 0.0315
50077 72 0.044
8864 75 0.0891
41551 274 0.0275
881 19 0.0099
24250 307 0.0104
37473 242 0.0403
35803 338 0.0617
36301 74 0.0321
40689 372 0.1688
30931 51 0.0873
49760 141 0.0718
14325 310 -0.0038
25212 232 0.0459
4920 276 0.1154
38818 71 0.0335
33121 156 0.0934
16490 262 0.1567
24759 240 0.0104
12708 160 0.0206
13614 406 -0.0052
27383 205 0.1133
11141 369 0.0033
5321 245 0.1256
26598 74 0.0731
21527 412 0.0621
28576 395 0.0428
15208 345 0.117
24146 293 0.1016
4948 347 -0.0016
42454 291 0.022
9026 113 0.1365
26615 296 0.2383
13686 127 0.0653
34958 58 0.1075
12530 371 0.0985
8707 380 0.0069
52241 34 0.095
44886 52 0.0253
4059 42 0.0254
22157 268 0.0345
5292 298 0.1463
27058 235 0.1942
53355 279 0.0057
44537 302 0.0514
46861 136 0.08
4637 174 0.0614
15058 252 0.119
928 306 0.1358
43719 123 0.2976
36675 379 0.1645
18144 282 0.0068
6871 357 0.0704
9899 342 0.0778
121 218 0.0678
3713 384 0.1464
47438 240 0.2942
7775 212 0.1593
52880 95 0.2008
36962 351 0.0145
25530 331 0.2401
9901 180 0.1391
26297 182 0.2775
33438 233 0.005
13024 360 -3e-04
18634 309 0.004
42773 14 0.0327
2134 289 0.0075
34563 274 0.0069
47276 339 0.0026
5955 224 0.0896
27465 246 0.051
51132 128 0.0706
46055 64 0.0284
34910 232 0.0619
49369 176 0.2601
10588 55 0.0442
26801 52 0.093
26164 373 0.0072
4531 323 0.0206
8655 84 0.0911
44432 175 0.09
23867 333 0.0735
51315 246 0.0026
25232 134 0.1253
19589 293 -0.0013
24470 55 0.0605
30952 213 0.1284
42719 281 0.0739
29717 237 0.0213
27784 404 -0.0107
23824 28 -0.0033
38584 273 0.2771
22420 319 0.0225
2127 231 0.0868
14060 80 0.034
31945 10 0.0346
23130 159 0.0582
43688 231 0.0406
35303 338 0.0933
40120 295 0.0011
13309 311 0.0519
50477 369 -3e-04
15482 220 0.3426
53800 189 0.0306
45292 385 0.0243
14913 153 0.1626
25061 374 0.0483
20065 257 0.0419
44453 330 0.0207
2877 306 0.151
33768 9 0.3113
27248 282 0.1624
34396 80 0.078
27906 177 0.1473
35036 315 0.1053
22567 287 0.0296
52937 243 0.0737
27619 78 0.3713
48007 194 0.0274
35732 287 0.0025
1295 253 0.1144
6113 70 0.073
41496 66 0.0051
33425 284 0.2589
16152 48 0.1468
41366 349 -0.0061
43680 356 0.0037
52448 357 -0.0022
8723 145 0.0277
26318 114 0.0029
32323 208 0.0283
35518 187 0.0475
40634 151 0.0523
41868 238 0.0972
24804 167 0.0199
33363 395 0.0304
37626 29 0.0597
27640 354 -0.0068
5504 306 0.0965
51709 211 0.0471
9584 314 0.0847
31956 164 0.0485
54570 74 0.0664
2460 134 0.0972
50403 90 0.1644
4232 369 0.0164
41082 351 0.0765
9203 101 0.0855
45252 216 0.0404
22174 9 0.0073
18766 130 0.1232
41460 240 0.2724
26049 34 0.0224
42289 66 0.0648
3060 220 0.0131
4253 232 0.0481
9077 407 -0.0128
52011 327 0.0691
18595 237 0.0555
13408 188 0.0195
12787 241 0.104
46053 357 0.0193
33866 349 0.004
2774 344 -0.0011
27683 308 0.1411
16056 79 0.0364
53114 70 0.3141
19971 7 0.0409
45388 80 0.1021
40650 23 0.1947
16809 109 0.0782
52409 196 -0.0033
10715 192 0.1228
14280 190 0.0305
6892 202 0.0067
41016 349 0.027
52473 183 0.0032
16075 70 -0.0056
5009 287 0.0268
5254 345 0.0996
2534 335 0.0343
12727 351 0.061
33291 86 0.0462
30143 265 0.1082
32997 157 0.0505
30003 27 0.0865
43026 224 0.0186
18627 334 -0.0014
12454 131 0.0225
34195 85 0.0182
49724 390 0.0026
12312 56 0.0214
48362 334 0.0847
39355 94 0.1027
20790 165 0.0659
28386 84 0.2618
49279 10 0.1651
18778 191 0.0023
48298 43 0.0236
10159 193 0.067
12402 119 0.0265
6754 110 0.0152
50815 245 0.0409
22266 336 0.0563
51295 253 0.0132
9565 255 0.0388
5753 150 0.0585
9728 37 0.0192
11094 102 0.018
24934 253 0.0555
4646 312 0.1215
26818 251 0.0512
4123 369 0.1513
2080 243 0.0478
21522 341 0.1309
33540 148 0.1983
1377 287 -0.001
12480 181 0.0132
10017 137 -0.0025
22928 282 0.0586
2579 197 -0.0018
52244 400 0.0287
28256 380 5e-04
49531 31 0.2214
48241 288 0.0129
12613 353 0.0358
9096 27 0.0301
31836 79 0.0789
55694 373 0.1058
40537 12 0.041
41878 328 0.0187
44006 152 0.0299
42838 219 0.0034
24076 61 0.1336
39079 379 -0.0075
30387 266 0.2005
43212 62 0.0342
31648 247 0.1017
12074 82 0.0364
52148 60 0.0252
32051 346 0.0175
53173 258 0.0099
52579 218 0.0059
48193 313 0.1101
36966 274 0.0267
38666 99 0.0099
45563 45 0.0171
38469 359 0.0051
50889 197 0.0657
54403 58 0.0077
39488 329 0.093
38221 231 0.2957
33777 408 -0.0071
28705 228 0.0698
9916 316 -1e-04
6660 240 0.1397
22996 159 0.0147
19261 387 0.0392
19956 141 0.0067
32166 367 0.0114
2232 179 0.0225
4513 125 0.185
39565 302 0.0011
15685 291 0.0266
54566 176 0.0548
7553 277 0.0608
11457 416 -0.0056
54653 194 0.1756
57159 277 4e-04
14721 242 0.1652
5205 234 0.0318
23017 290 0.0757
6708 30 0.0037
53503 207 0.0356
28814 188 0.0364
15168 124 0.0116
18730 323 0.0785
11159 286 -5e-04
26989 103 -0.006
26862 277 0.0386
7972 168 0.0863
31873 44 0.1313
9550 224 0.0366
2821 171 0.1039
12276 44 0.1203
22438 149 0.0731
35165 101 0.0767
15506 152 0.1288
28004 318 0.0628
48878 410 -0.0072
46486 164 0.0537
40949 152 0.0606
60580 48 0.0869
37024 143 0.1157
2647 297 0.0391
39303 72 0.1014
19122 358 0.0298
34521 298 0.003
36488 194 0.0255
28680 293 0.0049
39861 94 0.1701
43397 69 0.0961
41559 134 0.0042
53522 112 0.0266
8071 252 0.0485
45278 103 0.0765
15984 393 0.0035
54355 231 0.0449
53462 147 0.0099
5425 320 0.0162
41436 56 -0.0021
9786 144 0.021
30548 29 0.03
18226 248 0.0277
24913 73 0.0415
41263 155 0.006
27699 334 0.0218
4832 141 -0.0068
23554 113 0.0558
5875 123 0.2815
13230 247 -0.0075
32218 240 0.0303
37392 335 -0.002
36704 355 0.0527
46424 297 0.0049
14849 267 -0.0032
35372 253 0.0222
25860 108 0.0656
52026 191 0.0239
25491 212 -0.0013
49499 153 0.0071
9948 191 0.157
43398 21 0.019
41120 108 0.0174
28443 61 0.1252
47453 288 0.2679
21509 266 0.028
5431 28 0.2365
43665 45 0.1301
36648 329 0.0251
31830 206 0.0659
15623 324 7e-04
45202 29 0.0268
31599 160 0.0034
13442 246 -0.0055
5981 136 -2e-04
42271 124 0.2106
19906 323 0.02
31790 295 -0.0024
34906 15 0.0172
44315 216 0.0834
19747 63 0.1588
5297 203 0.0671
44992 337 0.0436
30824 101 0.0732
1986 376 0.0025
14285 301 0.0133
27981 260 0.0306
51490 383 0.0085
47894 207 0.0255
52478 325 0.0147
15350 160 0.0179
34774 229 0.0193
43203 12 0.1369
54113 354 0
11086 394 0.0665
18064 367 -0.0027
7663 404 -0.0011
18079 315 0.0031
25816 209 0.0753
17893 255 0.0385
23350 24 0.0045
33476 335 0.0225
51091 251 0.0234
15195 175 0.1237
54232 310 0.313
33759 191 -3e-04
27124 33 0.0051
44748 83 0.1104
12295 348 0.0766
30288 263 0.2228
6301 386 0.0016
7853 249 0.0125
32128 201 0.0448
45970 106 0.0387
14141 195 0.1012
48120 195 0.0773
32999 362 0.0018
35541 198 0.167
40673 93 0.1496
32019 328 0.0043
7631 241 -0.0017
30061 85 0.1029
32023 311 -0.0027
53014 152 0.0336
31953 92 -0.0069
23449 165 0.0358
14559 192 0.0317
37501 121 0.0972
24015 136 0.1108
53552 293 0.0573
38862 260 0.1102
71131 123 0.054
42629 30 0.1583
41596 17 0.0187
30846 91 0.0413
1741 386 -0.0076
29064 160 0.006
22524 61 0.038
10171 300 0.1726
9019 40 0.138
33086 51 -0.0094
11120 97 0.0062
6218 158 0.0129
52601 389 0.0253
23347 168 0.1426
9480 394 -0.0015
2050 74 0.0095
2519 77 0.0243
2636 230 0.0185
3379 202 0.1436
27315 86 0.1775
27511 33 0.0944
10976 407 -0.0092
38556 395 0.0057
46085 368 0.0076
52710 196 0.017
12874 78 0.0705
38070 110 0.0728
37051 22 2e-04
19558 102 0.0246
1925 176 0.1204
42589 13 0.0424
27051 193 0.0632
21749 55 0.016
19537 73 0.0964
19335 381 -0.0022
25153 110 0.0508
47439 29 0.189
18348 289 -0.002
6674 291 0.0126
40474 188 -0.0047
14271 379 -0.0102
2054 266 0.0663
26613 243 0.0425
54681 118 0.0321
26779 7 0.0301
45777 369 2e-04
1732 51 0.1811
3450 134 0.0687
53339 60 0.0163
39522 407 0.0032
14130 275 0.0573
32162 144 0.0403
16292 388 0.0147
40342 406 -0.0042
6575 351 0.2331
35487 374 0.0039
32053 307 0.0058
17463 363 0.0137
21520 108 0.0484
1953 96 0.0456
20380 88 0.1024
42563 230 0.1233
49831 186 2e-04
14317 61 0.0326
48663 199 0.1697
13727 94 0.0337
2339 197 0.0301
54472 304 0.0424
50660 47 0.0459
12864 373 0.0302
350 149 0.0104
18688 27 0.328
40321 281 0.201
42602 276 0.0135
49997 255 0.0738
21499 170 0.1783
63498 312 0.027
2523 216 0.0318
24871 125 0.0788
35700 54 0.076
46251 146 0.0402
19983 243 0.0838
36841 86 0.0892
31125 17 0.2356
33353 343 0.0377
51092 381 -0.0028
45709 309 0.0467
3678 13 0.2214
27704 156 0.0757
47624 193 0.0725
32429 372 0.0845
43364 162 0.1519
43592 80 0.1492
40648 330 -0.0027
50925 319 0.0036
14898 108 0.099
35190 381 0.0012
13741 112 0.1368
22849 99 0.0031
35398 258 0.0075
46346 244 0.2601
6565 234 0.0847
10225 370 0.0819
22416 405 -0.0081
20239 117 -0.0016
6546 122 0.0074
21309 48 0.0362
1418 121 0.0421
8586 321 0.0683
17343 65 0.0352
34509 330 -0.0024
43360 106 -0.0018
12588 329 0.0827
45884 227 -0.0051
11151 206 0.0451
46297 163 0.0387
45342 28 0.1337
466 128 0.2272
9059 350 0.0994
9129 310 0.0901
22152 374 -0.0017
6970 239 0.1304
194 68 0.012
39657 105 0.0745
45670 386 -0.0018
53026 38 0.0025
50140 338 0.0374
29288 192 0.1724
14832 157 0.0591
22873 332 0.0226
23331 163 0.0227
21548 210 0.1704
4235 336 0.0279
41763 292 0.0205
14577 209 0.0018
29573 217 0.0729
34441 295 0.0383
25450 325 0.093
27985 200 0.0283
22130 177 0.0401
5911 189 0.0387
22349 294 -0.0014
10648 366 -0.0037
49618 73 0.2342
6485 262 0.0237
8030 137 3e-04
27263 328 -0.0045
45312 159 -0.001
22086 376 -0.0051
29188 133 0.0636
39603 219 0.165
18123 101 -0.0014
19181 212 0.0332
31079 304 -2e-04
53500 208 0.0478
52493 197 0.0311
30402 252 0.1133
45226 61 0.0907
40543 113 0.1665
36649 48 0.2012
32375 268 0.2525
33778 365 -0.0022
13288 137 0.0212
46947 332 0.2414
25523 238 0.0405
67981 14 0.1165
35410 297 -2e-04
25123 163 0.0396
12079 185 0.0216
53250 69 0.0151
53532 229 0.091
2785 413 -0.009
27516 125 0.0131
39950 180 0.0126
25754 50 0.0988
8580 102 0.0808
4320 100 0.0327
22780 96 0.2384
54643 85 0.0979
19098 202 0.0053
22360 236 0.0276
21337 226 0.11
33094 167 0.0412
45849 368 -0.0013
21532 135 0.0271
2634 26 0.0657
10254 331 0.0292
38752 130 0.0775
3199 69 0.0653
3254 220 0.0665
11856 81 0.2273
31283 28 0.1269
48664 254 0.1151
20419 258 0.0228
48013 390 -0.0041
48135 258 -0.0128
49930 324 0.0315
5764 208 0.0798
48641 196 0.0473
28373 311 0.1601
39663 120 0.0749
32870 265 0.0811
2315 201 0.2075
49152 73 0.0239
22021 340 0.1125
19029 152 0.0045
32989 28 0.0032
49143 26 0.0403
41690 275 0.0695
32847 121 0.0969
9033 194 0.058
4827 243 0.0507
62450 299 0.0373
8650 205 0.0275
27199 195 0.0144
49122 277 0.2834
8119 164 0.0391
8174 242 0.1149
25328 299 0.0179
49877 65 0.0945
46693 412 0.0398
9392 288 0.0327
35826 363 0.1756
25691 51 0.0604
26505 210 0.0558
23346 97 0.0686
38864 245 0.185
52336 280 0.122
50979 63 0.005
969 341 0.0556
23227 193 0.0282
8239 392 -0.0116
4486 211 0.0135
2930 76 0.099
18056 195 0.0388
25183 19 0.009
24720 276 0.0762
30404 370 -3e-04
47164 228 0.0039
1863 205 0.2277
54585 318 0.0197
31346 160 0.0922
15842 142 -0.0013
1585 88 0.1599
19491 336 0.0084
50730 384 0.0019
44583 285 0.0045
47116 357 0.1277
15893 242 0.007
4238 378 0.1378
49159 72 0.047
16839 244 0.0737
27936 170 0.0105
10140 199 0.1207
26960 174 0.0302
3116 33 0.0542
26920 364 0.2385
14129 416 0.0111
4876 392 -0.0013
37365 34 0.1501
1866 185 0.0579
39514 182 0.0251
50707 114 0.0592
21977 281 0.03
17894 258 -0.0076
22499 381 -0.0026
45995 365 0.006
45680 186 0.0938
26410 265 0.0049
6318 119 0.082
25977 272 0.007
23298 198 0.0029
40266 322 0.0043
34625 297 0.1426
9619 64 0.0203
13851 357 -0.0063
33657 116 0.2212
62523 251 0.0013
24347 32 0.028
20465 141 0.1048
13531 141 0.1304
23816 389 0.0025
30635 281 0.2069
26120 201 0.0136
39472 216 0.0587
52755 355 0.0036
6147 81 0.2998
22124 56 0.0821
32523 413 -0.0016
46836 280 0.0782
33776 13 0.0354
7267 155 0.2785
21409 316 0.0043
40023 281 0.0345
5582 365 0.0023
43778 132 0.0208
27963 101 0.0234
22842 273 0.0932
10616 267 0.0674
17366 375 0.0494
11394 241 0.0016
45816 268 0.0144
6411 383 -0.0083
8368 42 0.199
14778 233 0.0854
38405 161 0.2321
45459 336 -0.0011
12271 41 0.0058
39418 330 0.0122
38120 113 0.0434
21460 390 -0.0048
11998 137 0.1245
1297 287 0.005
52958 142 0.058
25687 258 0.0631
6441 376 0.0204
15182 262 0.079
11559 329 0.0084
2553 337 0.128
48092 77 0.0578
54234 92 0.0265
44493 265 0.0058
44737 45 0.247
2217 52 0.2174
10454 214 0.0034
12645 207 0.0855
16576 212 0.0508
17013 239 0.0994
6078 343 0.1969
21203 116 0.0528
51972 382 -0.0042
33850 356 0.0631
14627 195 0.0047
16489 331 -0.0016
6616 217 0.0058
32502 55 0.0214
38820 49 0.0628
32633 357 -0.0064
13042 337 0.0913
30867 271 0.0723
25380 203 0.0705
51394 72 0.0811
50324 68 0.1436
953 134 8e-04
16747 312 0.032
48694 194 0.0924
5164 213 0.1106
21236 318 0.0476
45153 96 0.175
31877 227 0.0213
14686 254 0.1819
30309 203 -0.0042
50161 127 0.0073
6472 237 0.0789
54498 394 0.014
24200 80 0.0123
42674 370 -4e-04
49320 91 0.0551
30750 114 0.0188
52489 258 0.05
36754 254 0.0688
43802 193 0.1857
9622 162 0.2779
42047 23 0.0549
40135 22 0.0098
38783 241 0.0044
31144 247 0.0057
2875 343 0.0556
46928 392 0.0151
18422 328 0.0413
23465 270 0.0339
378 215 0.0352
37485 263 0.1437
30427 264 0.0228
75068 261 -7e-04
35107 313 0.0358
17635 317 0.3984
6727 17 0.1903
39349 398 -0.0061
47900 249 0.2089
40259 333 -0.0057
27006 338 0.0259
1970 216 0.036
8639 296 0.0228
27760 343 0.0291
10144 268 0.0227
43845 363 0.0047
33359 185 0.0206
50366 405 8e-04
46287 214 0.0179
17969 345 0.0053
21169 236 0.1037
51880 270 0.1277
2261 118 0.0263
21711 64 0.054
32528 395 -0.0094
41187 314 0.033
34537 71 0.0654
7109 86 0.0777
12862 366 0.0062
2165 299 0.036
25165 294 0.0125
11124 294 0.0418
22966 274 0.0314
22987 86 0.0628
41068 329 -0.002
22346 324 0.1466
10645 31 -0.0089
52371 395 0.0165
53648 202 0.0969
24094 34 0.091
28655 172 0.0216
30777 282 0.0638
25223 373 -0.0049
44759 373 0.024
145 320 0.0395
13369 168 0.073
42456 261 -0.0021
21433 368 0.0994
21664 327 0.0046
40238 283 0.0083
30255 288 0.0693
54072 182 0.0456
45100 162 0.033
4070 290 0.098
46807 297 0.036
25065 370 -0.0098
52313 281 0.0186
45910 200 0.0038
29353 170 0.0515
26851 97 0.0113
7648 312 0.0042
43239 224 0.0205
52308 230 0.0891
33651 233 0.0394
3343 147 0.0635
35271 345 0.076
25933 73 0.1119
17245 178 -0.0081
3823 216 -0.0057
25222 117 0.03
18821 58 0.0434
2280 169 0.1221
5093 120 0.0074
22908 389 0.017
46818 147 0.0784
12290 207 0.0122
4067 170 0.1426
22051 22 0.018
27725 79 0.023
26246 343 0.0087
10977 195 0.0764
45675 374 0.0279
48975 209 0.0539
33168 182 0.0519
11079 390 0.0096
46491 77 0.0245
2697 39 0.0707
27296 232 0.0062
19608 211 0.0845
45242 250 0.0833
568 34 0.2554
10223 354 0.0514
19340 36 0.0698
37244 42 0.1084
20867 365 -0.0061
25100 166 0.0828
16577 338 0.0879
31913 31 0.11
50172 48 0.0801
24970 280 0.0055
40176 261 0.0017
165 383 -0.0047
35211 290 0.0144
4905 246 0.0645
15066 387 0.0416
26027 270 0.117
26190 48 -2e-04
44386 145 0.0201
13840 142 0.0049
47013 159 0.115
24446 333 -0.0065
47389 377 0.0052
30327 73 7e-04
3947 216 -0.001
3389 113 0.027
43146 12 0.0411
8473 282 -8e-04
53233 198 0.0431
14680 144 0.0372
30980 56 0.0319
4726 197 0.0442
51518 151 0.0202
32919 388 -0.0035
39534 339 0.004
47140 173 0.0116
22294 35 0.0039
41653 235 0.089
2566 96 0.0135
47945 124 0.0221
13143 163 0.0063
57390 11 0.0039
15990 98 0.037
14988 23 0.0157
42095 354 0.0186
37141 162 0.049
18765 104 0.0154
