tag tag.pos Fstp
51319 290 0.0134
91807 205 -0.0084
48825 286 -0.0049
53741 228 0.0147
70366 169 0.0181
78350 250 0.0109
188093 239 -0.0068
71789 216 0.0045
129728 59 -0.0052
35167 273 0.0261
146585 124 0.0106
141329 29 -0.0073
110569 189 0.0014
92276 279 0.0178
83966 274 -0.0055
35609 319 0.0016
111955 86 0.001
43555 285 0.0089
129605 197 -9e-04
108964 157 0.0105
21074 103 0.0182
21834 108 0.0068
25338 203 0.0324
26940 37 -0.0046
125053 150 -0.0119
38105 164 -0.0078
81238 115 -0.0075
12997 253 0.018
111170 205 -0.0032
79378 276 0.0241
79219 196 -0.0087
49354 167 -0.0015
111007 205 0.0025
54888 27 0.0071
74682 289 0.0061
35083 323 -0.0022
4316 325 0.0079
51579 330 -0.0061
190858 171 -0.0024
166692 122 0.0183
8178 266 -0.0041
40575 81 -0.0037
75502 229 0.0029
18955 256 0.0055
166713 153 -0.0032
111803 88 0.001
92681 261 -6e-04
31100 61 0.0059
89867 155 -0.0088
339564 73 0.0123
2404 251 -0.0109
10456 188 -8e-04
79613 188 -0.0047
110077 239 0.0171
83933 38 0.0198
77209 241 -0.0039
9895 63 -0.0122
108051 80 0.0027
11916 160 0.0153
99798 235 0.0019
111839 12 0.001
149537 292 -0.0029
43225 207 0.0072
101720 286 0.0323
52910 254 -0.0033
9350 247 -0.0125
65427 42 -0.0052
30798 261 0.0105
5373 92 0.0068
6526 96 0.0065
206292 166 0.0125
58988 78 0.0064
88442 55 -8e-04
23982 348 -0.0107
94530 68 -0.0109
14286 179 -0.0125
50235 296 -0.0124
56055 291 -0.0038
4843 94 -0.0057
116240 98 -0.0036
23427 135 -0.0056
108712 258 0.004
55569 215 0.0048
102014 188 -0.005
61715 131 1e-04
84531 69 0.0011
100548 205 0.0087
110230 196 -0.0058
102133 48 0.034
104953 10 0.0328
23185 267 0.0096
23960 108 0.0224
8025 42 0.0166
24884 39 -0.0091
84777 116 -0.0068
33239 264 -0.011
228383 211 0.0013
13546 196 3e-04
50110 56 -0.004
30513 44 -0.0054
78789 23 0.0039
342277 165 -0.0135
2561 336 -0.0019
107756 332 -0.0053
92261 50 -0.0127
54068 149 0.0379
88314 273 -0.0093
356971 187 -0.0092
109550 342 0.0437
106122 93 -0.0042
57894 216 -0.0034
65987 243 0.0091
115355 67 0.0059
3991 269 0.0038
218047 97 -0.0035
16094 156 0.0013
99407 276 0.007
25969 74 -1e-04
87529 311 0.0113
32205 228 0.0059
114462 60 0.0091
113391 341 0.0086
218922 191 -7e-04
115614 372 -0.0035
98224 79 -0.0072
92087 229 -0.0076
91960 252 0.0144
85268 65 0.0061
86554 242 -0.0011
106249 107 -0.0043
14928 123 0.0161
25904 26 -0.0025
82048 245 0.0013
89404 263 -0.0107
458642 307 0.0032
104404 295 0.0108
117766 179 -0.0064
101407 218 0.004
62876 324 -0.0045
178713 300 0.0376
10886 274 -0.0041
17329 354 -0.002
7174 130 0.0211
12894 292 -0.004
90345 244 0.0013
112992 73 -0.0138
82492 170 -0.0075
10910 165 0.0055
63792 21 0.0085
103472 69 -0.0114
125046 244 0.0038
26185 328 0.0024
98014 82 -0.0044
8019 316 0.0373
8179 30 -0.0024
98345 219 -0.0052
69134 47 0.0302
46481 160 0.002
64061 112 0.0059
205178 178 0.0053
17539 319 0.0071
116999 28 0.018
72485 253 -0.0019
108523 182 0.0086
80616 169 0.0294
83112 55 0.0058
227010 353 -0.0032
101723 75 0.0181
118754 108 -0.0056
117925 13 -0.0162
46515 262 -0.0043
57997 266 -0.0059
93690 52 8e-04
39187 220 0.0047
75572 7 0.0012
22644 291 0.0258
111158 98 0.0104
21666 202 -0.0033
63235 166 -0.0028
107910 204 -0.0044
9761 30 -0.0076
40708 211 0.017
85801 47 0.0155
73357 205 -3e-04
68880 89 0.0027
81806 243 5e-04
73885 178 6e-04
102106 173 0.0306
206678 128 -0.0019
103431 320 -0.0038
47139 264 0.0155
56531 265 -0.0021
75262 225 0.0072
117107 274 0.0174
320138 378 0.0078
43085 197 -0.0043
31770 142 -5e-04
56536 248 0.0198
143924 56 0.0511
113490 40 0.0258
106452 333 0.0077
2947 195 -0.0057
86819 10 0.008
104226 298 0.0122
104384 260 0.0185
117125 254 0.0096
97053 307 -0.0042
34476 282 -0.0077
91724 91 0.0018
40828 52 0.0021
87815 61 -0.0071
91399 308 -0.0011
23208 120 -0.0055
78031 262 0.0063
93679 237 0.0131
53984 111 0.0084
21430 261 0.0223
1910 171 -0.0052
115439 253 -0.0078
79896 168 -0.0013
47094 72 -0.0037
86006 311 0.0042
82783 296 0.0097
10436 172 0.0076
118318 185 7e-04
103627 155 -0.0043
8575 119 3e-04
65265 245 0.0172
30169 180 9e-04
33766 312 0.0436
53142 340 -0.0108
91606 94 0.0036
80150 167 0.0129
62993 150 -0.0036
20279 338 -0.007
87500 181 -5e-04
6418 145 -0.0018
108182 244 -0.0023
189587 73 -0.0074
65343 260 -9e-04
110423 360 -0.0031
37547 72 -0.0048
183120 34 0.0262
84980 30 -0.009
105694 94 0.0023
53923 273 -0.0038
114612 305 9e-04
22259 74 -0.0104
16025 219 -0.0077
88701 66 0.0158
125060 358 0.0108
15300 292 -0.0114
1860 90 0.003
32817 27 -0.0086
23550 19 0.0133
46869 160 0.0373
30996 195 0.0031
62271 83 0.0065
68627 48 -0.0046
103991 25 -0.0017
57724 230 0.0074
116292 14 0.0018
107533 30 -0.0042
13175 157 0.0023
99701 317 -0.0107
84438 227 0.0017
93520 69 0.0055
15290 175 0.0213
49016 123 0.0127
59462 172 2e-04
58073 82 -0.0065
64748 273 0.0189
7716 52 -0.0027
118525 312 -0.0029
78184 151 0.0111
14427 347 -0.0084
65694 81 -0.0057
9844 190 0.0015
18106 47 -0.0087
54941 229 -0.0027
104722 336 -0.0068
12388 26 5e-04
110104 218 0.0076
51019 199 -0.0081
26310 89 0.0035
31127 178 0.015
73918 280 -0.0063
85849 161 0.0101
107124 174 0.0029
85689 64 0.0234
24715 41 0.0081
7560 7 0.0056
82126 246 -0.0036
98833 215 0.0096
102302 326 0.0034
54896 221 0.038
83972 280 0.0344
70640 146 -0.0089
95448 210 -0.006
97870 360 0.0077
102281 202 8e-04
11864 276 -0.0011
17799 97 -0.0144
21927 167 -0.0047
13103 234 0.001
37853 264 -0.0012
22716 148 -0.007
86289 281 -0.0074
72635 182 -0.0057
11927 50 -0.0031
56639 147 0.0245
168053 261 0.0062
38802 187 0.0085
10023 286 0.0026
90562 63 -0.0079
117959 223 0.0154
98395 27 4e-04
90921 170 -0.0072
92907 153 0.0134
25049 277 -0.0077
83474 369 -0.0069
106847 335 -0.0091
110007 179 0.0362
27260 66 0.0083
61951 271 -0.0062
106865 347 0.0122
10183 73 0.008
110743 296 -0.01
88478 65 0.0214
4186 349 0.0151
101718 164 0.0243
4420 185 -0.0011
166900 102 -0.0047
82265 226 0.014
107211 218 0.0206
6516 121 0.0092
111774 100 0.0156
75936 300 -0.0113
53339 178 0.0297
82779 317 -2e-04
108235 239 0.0069
89627 252 0.0043
65016 156 -0.002
22682 76 0.0019
51212 240 0.0153
21550 108 0.0041
14386 217 -7e-04
300745 301 0.0039
55724 310 0.0073
25036 258 0.0209
74083 189 -0.01
101488 343 -0.0103
19843 92 -5e-04
37666 22 0.0011
34899 94 0.0013
72064 285 -0.0042
111795 310 -7e-04
201297 154 7e-04
119018 365 -0.0048
114359 10 -0.0085
452693 193 0.0156
84158 212 -0.0062
379786 270 -0.002
33314 147 0.0101
100242 258 2e-04
107945 349 -0.0069
96402 191 0.0043
93285 311 -0.0086
110856 57 -0.0031
111503 256 0.0083
106997 126 -0.0059
89846 265 0.0046
101601 135 0.0286
30946 252 0.0272
78415 114 0.0102
102356 301 -0.0085
31590 77 0.0117
48123 362 9e-04
515 164 0.0097
92464 79 0.0189
61633 249 7e-04
10262 261 -0.0081
15086 125 0.0066
85307 198 0.0052
193102 322 -0.0027
113446 186 -0.0058
85144 175 0.0125
14938 354 0.006
7972 14 -0.0073
89523 267 -0.0046
106778 15 0.0029
100761 274 -0.0017
7599 189 -0.0028
109121 232 0.0083
45397 123 0.0032
59165 339 0.0027
52604 160 0.0224
82866 173 0.0157
102381 119 0.0188
103234 365 0.0026
53751 238 0.0146
1784 251 -0.0011
40612 253 -0.0026
20626 244 0.0084
110546 91 0.0011
62574 92 0.0068
3425 203 -0.006
17708 219 0.0143
45209 206 -0.0088
13776 307 0.0023
103280 141 -0.01
93891 105 0.0048
91306 170 0.0245
27121 210 0.0085
40254 99 0.0136
9069 279 0.0024
13795 22 0.0085
96428 279 -0.0098
98501 337 -0.0095
117288 154 -0.0024
66320 166 0.0018
78870 287 0.0207
219810 365 0.0189
71844 33 -0.0105
95119 135 0.0093
129522 243 0.0245
100749 278 0.004
71283 250 0.0045
2468 59 -0.0028
280915 24 -0.0091
92352 76 -0.002
90651 274 0.0227
12797 274 0.0206
68269 315 0.0033
63409 243 0.0019
74731 205 0.0032
1089 172 -0.0012
107349 272 0.0049
39786 137 -0.0018
106841 186 0.0087
89676 345 -0.0021
18042 301 -0.0027
92312 175 -0.0011
113498 43 -9e-04
34670 154 -0.0013
56832 273 -0.012
98259 255 0.0107
96044 249 9e-04
90476 333 -0.0105
130818 69 -0.0069
1915 62 -0.0019
31222 199 0.0028
57083 47 0.0021
128989 253 -0.0028
20094 193 -0.007
103006 122 0.0374
115195 306 0.0153
104666 264 0.0191
53197 202 -0.0052
24957 230 0.0026
37720 269 -0.0092
12682 281 0.0223
104095 311 0.0641
52462 193 -0.0036
51447 86 -0.0105
15392 90 -0.0121
105850 253 -0.0238
101319 191 -1e-04
109788 12 0.0025
72038 40 0.012
25231 50 0.0033
13441 76 7e-04
115465 366 -8e-04
108565 170 0.008
101784 250 -0.0058
87991 204 -0.0045
333885 253 -0.0077
24002 71 0.0016
123376 297 -0.0054
51048 285 -0.007
16530 51 -0.011
36739 241 0.0044
47238 265 0.0044
23739 92 0.0041
7421 29 0.0202
110034 54 2e-04
100958 310 -0.0027
99592 70 -0.0114
241444 276 -6e-04
86201 247 0.0862
58921 271 -0.0166
14543 189 0.0018
89936 250 -0.0111
297452 69 -0.0063
78460 286 0.0111
21030 274 0.0025
32072 181 -0.0116
51630 178 0.0077
100320 64 -0.0073
75528 167 0.0077
114225 266 -0.0014
35677 180 0.0015
73555 174 -0.0081
104549 161 0.0185
100440 125 -0.0042
176003 234 9e-04
113457 311 0.0115
55171 266 0.0059
13697 313 -0.0031
59800 161 0.0034
104223 123 1e-04
105717 265 -4e-04
81966 284 0.0116
14339 146 0.006
16132 297 -0.0086
37630 39 0.0126
52839 202 -0.0064
98051 120 -0.0042
100507 241 -0.0085
38045 310 -0.013
14895 288 -0.0069
59502 234 -1e-04
298801 83 -0.0032
68077 328 0.004
67091 197 -0.0116
9129 178 0.0029
81495 228 -0.0015
113171 177 0.0075
13263 112 0.0049
56052 269 0.0143
191422 314 0.0093
25892 82 -0.0059
11757 165 -0.0032
114327 178 -6e-04
34679 8 -0.0061
24888 284 0.0291
6086 180 0.0196
87604 35 0.0044
25355 98 0.0193
315454 354 -0.0144
29476 199 0.0257
73389 229 0.0423
35872 226 0.0419
107394 342 0.0461
4982 106 0.0206
28911 237 0.008
78920 250 0.0063
59519 132 0.0088
27120 192 -0.0049
32880 133 0.0046
59791 214 0.0083
98108 285 0.0055
21760 236 0.0044
64777 191 0.0321
43345 59 0.0142
3235 220 -0.0032
14100 40 0.0144
15370 328 -0.0074
22958 191 -0.0099
14616 195 -0.0169
28111 287 0.0065
839 193 -0.0045
56060 115 -0.0115
67802 254 -0.0128
26122 256 -0.0017
71529 125 -0.0116
53949 93 0.0257
5424 313 0.0249
82347 133 0.0139
70862 74 0.0116
201381 129 0.0226
61739 123 -0.0065
125068 102 0.0041
90115 171 -0.0094
181618 38 0.0021
57754 217 -0.0131
92157 126 0.0831
104838 34 -0.0123
100845 107 0.0061
24000 29 -0.0034
95265 162 -0.019
105940 110 0.0111
15232 203 -0.0054
166529 309 -0.0045
118124 279 -0.0057
10312 157 -0.0131
105643 162 -0.0046
111345 320 -0.0052
68764 24 0.0028
34944 84 0.0048
17630 114 0.0057
44977 81 -2e-04
17574 266 -0.0099
78700 346 -0.0074
11612 242 -0.0048
83967 106 -0.0067
204260 159 -0.0038
89368 233 0.0067
89536 298 0.0066
14052 113 -2e-04
85293 324 -0.0162
13784 117 -0.0029
17634 275 -0.0124
87237 57 0.0076
6253 266 0.0064
92715 218 8e-04
19853 286 -0.0116
96425 91 0.0024
42007 7 0.0431
25777 267 -0.0077
12377 35 -0.0057
98199 147 0.0036
97416 124 -0.007
38373 39 0.0063
11569 96 5e-04
88506 82 0.0112
17626 56 0.0389
114400 268 0.0052
71943 31 -0.0085
22671 153 -0.0068
140573 61 -0.0014
72312 243 0.0071
95586 270 0
109078 251 0.0063
55220 57 0.0203
15440 108 -0.0132
89839 99 -0.0133
56979 241 0.003
8636 265 -0.0048
3127 205 -7e-04
8527 226 0.0041
54157 111 -0.0164
139 297 -0.0041
20068 276 0.0048
56662 275 -0.0088
98704 230 -0.0031
81722 69 -0.0046
113090 297 -0.0051
33623 119 0.0236
66693 269 -0.0105
72664 159 -0.0019
110783 48 0.036
114630 206 0.0024
79922 197 -0.0024
74193 218 0.0105
39269 179 -0.0033
95897 105 0.0087
62200 143 -0.0102
100090 303 -0.0096
9393 268 -0.0023
68256 104 0.017
11392 272 0.0136
51416 153 -0.0085
118570 182 0.0185
116862 134 0.0193
323125 159 -0.0091
100112 198 -0.0051
317342 28 -0.0068
267078 249 -0.0111
107454 20 0.0027
9588 79 -0.0014
98073 76 0.0055
8262 122 -0.017
40294 96 0.0043
3363 177 0.0039
58244 68 -0.0108
69451 207 -0.0052
16348 199 -0.0128
59610 283 -6e-04
218038 49 -0.0066
125729 10 0.0076
54556 21 -0.0035
60824 355 -9e-04
61145 214 0.0049
4100 288 -0.0025
96862 128 0.0059
70119 336 -5e-04
148839 57 9e-04
13559 136 -4e-04
35973 254 -0.0032
23487 48 -0.0075
70941 275 0.0141
61975 32 -0.003
84339 170 0.0074
26783 165 -0.0038
111927 130 -0.0087
113881 202 0.0148
8307 202 0.0148
105167 258 0
186471 262 0.0034
60073 129 -0.0041
27721 236 0.0265
115691 128 -0.01
58985 26 -3e-04
103158 250 -0.0033
73756 258 -0.0031
168180 172 0.0126
296685 317 0.0021
116904 156 0.014
154661 212 -0.0063
8097 68 -0.0039
34462 219 -0.0092
26898 154 -0.009
41283 36 -0.006
80529 277 6e-04
20528 53 -0.0017
12132 170 -0.0075
106158 121 -0.0017
15771 245 0.0069
252388 180 -0.0021
295028 77 0.0048
72321 327 -0.0054
96589 376 0.0033
104816 158 0.0077
188277 38 -0.0057
141746 243 0.0057
85593 51 0.0119
107200 55 0.0108
9171 141 -0.0068
24797 286 0.0367
97158 240 -0.0102
33531 293 -0.0154
7490 213 0.0104
12067 228 0.0017
107595 320 0.0033
111001 51 0.0045
58582 88 0.0051
87834 196 -0.0043
101008 310 -0.004
798386 285 -0.0032
592867 88 -0.0034
79238 224 0.0127
580 189 0.006
205950 222 0.0216
89015 173 0.0243
230430 320 0.0085
113939 260 -0.0084
71840 366 -8e-04
51192 31 -0.0076
117389 194 -0.0054
4412 256 7e-04
127229 238 -0.0111
59355 183 0.0109
93426 258 0.0011
24889 221 -0.006
116146 155 -0.0107
64704 50 -0.0176
88544 153 0.0433
58887 295 -0.011
74913 322 0.0092
1535 185 5e-04
161 22 0.0056
113958 126 -0.0062
91187 259 0.0123
116575 245 -0.0014
100825 100 0.0034
41009 25 -0.0065
105487 156 -4e-04
97344 86 -0.0075
84056 50 -0.0024
72810 248 -0.0014
72951 141 0.0012
66667 135 0.0248
54774 307 0.0137
24749 151 0.0262
48892 262 0.0048
24713 55 7e-04
9522 103 -0.0049
25331 151 0.0098
95258 171 0.0211
171231 64 -0.0081
14787 270 -0.0023
6338 150 -0.0046
285135 164 -0.0109
13703 252 -6e-04
49783 217 0.0311
115700 58 0.0372
117116 235 -0.01
73386 211 -0.0058
110063 151 0.0014
4290 24 -0.0043
111094 207 -2e-04
106405 81 -0.001
99515 179 -0.0027
105318 96 -0.0067
6031 132 0.0056
93551 41 0.0018
95659 217 0.0214
58484 173 0.0335
101013 73 -0.0096
106526 108 0.0069
83853 94 -0.0021
213900 254 0.0016
56006 298 0.001
25502 156 0.0263
50484 331 0.0051
153 114 0.0122
118109 210 0.0142
99556 268 -0.0077
55532 42 0.0058
60568 283 0.0103
102818 252 0.004
62472 17 0.0089
231473 237 0.009
28442 111 1e-04
66871 271 0.0177
98017 271 -0.0086
19592 158 -0.0116
111167 17 -0.011
108381 257 0.0019
21040 13 0.0032
83259 186 0.0058
85540 203 -0.0098
103311 107 -0.0099
57951 334 -0.0054
72985 146 0.0086
38970 149 -0.0042
96854 54 0.0054
66323 256 -0.0035
116133 17 0.0036
23328 230 -0.0052
87039 135 0
320945 239 0.014
46477 204 -7e-04
93523 188 0.0112
17645 257 -0.0057
43355 71 -0.0073
56748 17 0.0303
9879 13 0.0217
73675 79 -0.0087
64695 176 0.0221
1975 290 0.0307
81419 107 -0.0066
58309 271 -0.0018
96506 295 0.0237
90510 194 -0.0024
63574 163 0.0045
90521 62 0.007
28060 180 0.0046
39567 177 0.0046
19769 254 -0.0086
42158 183 0.0048
50779 216 -0.0054
114295 84 -0.0086
13390 227 0.0017
143640 41 0.0087
59406 77 -0.003
58421 70 -0.0051
14210 165 -0.0126
109465 363 0.0084
72925 290 -5e-04
115434 193 0.0279
16635 124 0.0184
31807 179 -0.0075
76385 181 0.001
2678 187 0.021
86057 191 0.0201
11858 61 0.0139
26036 96 -0.0066
67847 142 0.0062
95308 310 -0.0069
14578 362 -9e-04
24793 304 -0.0037
36546 213 -0.0033
33120 51 0.0332
85023 45 0.0045
69700 194 0.0212
103287 279 0.0043
55173 172 0.0043
92946 237 -0.0063
111638 323 0.0069
105594 40 8e-04
113305 362 -0.001
79627 352 0.0071
80820 58 0.006
88946 152 0.009
71968 34 -0.0016
99119 280 1e-04
118101 59 0.0057
113195 77 -0.0047
61757 154 -0.008
90272 148 -0.0104
68809 22 0.0017
256064 241 -0.0125
111878 78 0.0221
216923 312 -0.0053
37532 174 -0.0138
62143 141 0.0198
34206 259 -0.0034
103314 290 0.0081
98050 195 -0.0039
76615 77 -0.0025
88694 155 -0.0028
44848 279 -0.0019
133150 313 0.0201
68659 287 0.018
74681 186 0.03
206575 287 0.018
32861 74 0.0055
4085 145 0.0222
53448 20 -0.0049
113315 120 -0.0021
98292 98 0.0042
104187 352 0.0037
57791 297 -0.0038
89051 59 -0.004
67239 277 0.0054
50883 101 0.0158
108766 21 -0.0044
73503 203 0.0093
16847 96 -0.0048
115578 318 -0.0037
217135 208 -0.0023
79585 179 -0.0117
100600 131 -0.0022
9582 127 1e-04
85041 119 -0.0047
114162 272 -0.0031
44972 289 8e-04
33610 26 0.0229
57788 96 -0.001
72125 264 0.005
17420 266 -0.0013
33952 340 0.0021
175316 228 0.0075
225549 143 0.0068
48990 199 -0.0075
80254 330 0.0572
13906 113 0.0097
111571 10 -8e-04
6316 287 -0.0057
90680 256 -0.0076
232091 154 0.0082
86425 178 0.0085
91501 76 -0.0089
287656 289 -0.0054
6084 172 -0.0025
88236 132 -0.0083
57299 44 -0.0108
62133 290 -0.0044
102462 34 -5e-04
71927 93 0.0337
95901 30 0.0061
53155 86 0.0162
230199 145 0.0077
90434 274 -0.0071
63241 103 0.0133
56901 93 -0.01
95046 172 0.0013
59435 321 -0.002
52939 21 0.0014
103874 77 0.003
134977 260 0.0121
15153 212 -0.0109
73704 199 0.0096
270526 244 -0.0029
57441 61 -0.0038
11900 46 -0.002
59360 121 0.0043
69261 102 0
105611 17 -0.0131
18365 17 0.0079
24269 99 0.0086
7349 238 0.0014
59573 268 -0.002
315880 72 8e-04
37698 227 -0.0028
971 256 0.0055
107714 21 0.009
15403 373 -4e-04
100068 217 -0.0043
49641 58 -0.0045
41811 111 -0.0013
2376 55 -0.0067
57980 32 -0.0082
71574 150 -0.0085
12580 101 0.0033
59491 283 0.0041
42192 284 -0.0077
87762 56 0.0069
37521 317 0.0082
188647 246 0.0064
83346 259 -0.0068
20118 23 5e-04
13958 56 0.0158
100182 279 -0.0118
75906 147 -0.0107
26694 122 0.0106
106220 265 0.0013
11946 260 -0.0125
108091 180 -0.0115
104056 335 0.0127
79638 39 -0.0107
70792 49 -0.0092
117320 255 0.013
11059 152 -0.0088
96645 290 2e-04
24065 169 -0.0051
93578 36 -0.0071
203793 162 -0.0098
58911 241 0.0035
21283 227 -0.0012
109718 156 0.0013
13002 75 0.0039
10609 46 -0.0017
85766 206 -0.0078
66098 335 -0.0054
97497 201 -0.0105
20120 206 -4e-04
30566 364 -0.0022
64779 343 -0.0025
104103 177 0.0131
129981 62 0.035
87132 224 -0.0016
205621 155 0.0023
62339 369 0.0042
61206 42 0.0122
55018 96 0.0125
72227 177 0.0247
74185 337 -0.0054
76260 31 0.0012
57825 152 0.0159
72865 299 0.0143
220921 39 0.0052
103970 179 0.0291
92848 239 0.0135
87976 98 0.0073
7155 201 -1e-04
94077 226 -0.006
112181 137 0.0148
107136 158 0.0082
53367 115 -0.0071
81205 210 -0.0018
69518 234 0.0273
185394 144 0.0354
40148 269 -0.0011
219470 300 0.0112
694 76 0.0139
103956 156 -6e-04
67942 39 -0.0044
118550 230 0.0137
84742 9 0.0048
87922 320 -0.0026
337210 213 -0.001
15575 82 -0.0058
64023 281 -9e-04
70006 38 -0.0074
100642 145 0.0117
116935 219 0.0198
40624 55 -0.0068
80574 63 0.0097
69364 288 0.0134
81549 158 -0.0021
95397 354 -0.008
7516 339 -0.0042
10172 334 0.0024
11540 324 0.0048
76006 22 0.005
49437 285 0.0045
32614 296 -0.0071
8953 295 0.0118
36029 199 0.0062
90387 343 0.0024
224903 161 -0.0025
10541 88 -0.003
106022 58 -0.0019
120915 37 -0.0046
34461 230 0.0023
97576 195 -0.0046
13704 198 0.0014
93096 282 0.0073
58638 214 0.0054
51662 244 0.0021
77630 320 -0.009
19086 51 -0.0074
110558 131 -4e-04
24572 227 -0.0083
78067 142 0.0166
23180 155 -0.0112
14369 77 0.0025
26626 78 -0.0021
88815 181 0.0037
66009 23 0.0053
93023 143 -0.0042
31111 215 0.0068
105004 163 -0.0028
453736 126 0.0045
53211 51 0.0138
114371 92 -0.0032
33301 234 -0.0092
251738 152 -6e-04
109299 240 -0.0031
182037 268 -0.001
86914 195 -0.0093
36512 51 0.0069
20617 86 -0.0072
101274 26 0.0123
100293 276 0.0234
85490 40 0.0061
3080 158 -0.0073
106482 284 -0.009
28833 159 -7e-04
210275 152 0.0028
49161 282 -0.0095
66034 142 -0.0079
15747 286 0.0236
115557 222 0.0059
25082 222 -0.0114
99566 50 -0.009
39329 213 0.0088
36499 11 -0.001
2393 211 -0.0069
57437 224 -0.0032
102527 57 0.0051
81947 125 -0.0046
5767 87 0.0086
117275 90 0.0087
73898 307 0.0227
83993 72 0.0207
77759 197 -0.0021
70724 70 -0.0104
184105 200 -0.008
28364 321 -0.0095
5328 205 0.011
92031 231 0.0067
13938 31 0.0224
124442 57 0.0144
159398 167 0.0051
317773 256 0.0062
20127 120 0.0143
187014 55 0.0059
3668 307 -0.0131
493430 88 0.0059
2989 22 0.0011
15383 209 0.0134
51181 196 0.0105
100310 45 0
79345 61 0.0158
262869 143 -0.0025
95381 247 -0.0028
58362 313 0.0072
117220 155 0.0174
54304 47 -0.0073
171364 305 -0.0113
74591 292 0.0042
16744 198 0.0146
116307 324 -0.0117
20830 334 5e-04
2105 88 0.0093
101691 166 0.0054
74224 275 4e-04
228623 170 0.003
97079 238 0.0065
91260 172 -4e-04
217742 245 -0.0106
101746 121 0.0103
30145 127 -0.004
98861 97 -5e-04
19611 43 0.0046
31608 213 0.0011
88152 7 0.0037
37977 117 2e-04
81359 231 3e-04
22217 215 0.0043
27549 90 0.0143
111011 27 -0.0039
25916 195 0.0025
109668 184 -0.0145
117041 159 -0.005
75413 60 0.0129
102640 173 3e-04
57645 146 0.0046
10098 240 -0.0028
51626 60 -0.0037
56343 123 0.0146
5968 205 0.0327
35673 57 -0.0028
27399 56 1e-04
97002 259 -0.0073
31989 109 -6e-04
87033 122 0.0428
74614 123 -8e-04
442083 253 0.0098
86246 286 0.0012
109462 290 -0.0035
36222 220 -0.0047
19003 113 0.0074
116337 68 -0.0029
56473 156 0.0296
102526 59 0.0015
81516 223 -0.0025
113058 186 -0.0087
72051 188 -0.0021
55563 221 -0.0233
115183 264 0.0014
110369 242 0.0173
7105 101 0.0026
79872 228 0.0109
16830 99 0.0102
48634 70 0.0122
80055 114 0.087
73222 271 -0.0092
34667 58 0.0043
104310 46 0.0033
95592 258 -0.0083
3082 232 0.0064
72629 154 -0.0156
86548 55 -0.0087
58894 260 0.0069
79152 144 0.0111
30552 79 0.0126
7035 257 0.0093
30950 249 0.0178
18992 217 -0.0032
15390 217 0.0214
27476 167 -0.015
82995 310 0.0035
86760 353 -0.0046
105330 302 0.0027
103553 313 -2e-04
115276 80 0.0261
112917 191 -0.0118
124386 135 -0.0032
1325 44 0.0031
106470 240 0.0018
85792 329 -0.0065
19886 174 0.0032
26317 192 -0.0038
207245 82 7e-04
73484 12 0.0083
11788 125 0.0057
91420 255 0.0108
73491 35 0.005
99283 348 -0.0056
29897 273 -0.0187
30568 285 0.0096
107930 154 0.0279
86091 14 0.0108
50997 110 -0.0035
101624 280 0.021
100407 380 6e-04
93223 234 0.0457
