tag tag.pos Fstp
85509 206 0.0433
99833 46 0.0422
75508 31 0.0071
71503 356 0.016
69633 295 -0.0023
47714 51 -0.0073
109683 344 0.0282
96558 278 0.0203
52659 293 0.0154
102063 276 -0.0065
97005 353 0.0268
62102 311 0.0061
74136 221 -0.005
62371 246 0.029
27180 316 0.0492
32405 295 -0.0079
136235 201 -0.0014
15795 35 0.0083
35274 188 0.0279
30362 152 -0.0099
23198 62 0.0491
68244 204 8e-04
78734 125 0.114
47404 45 -0.0023
87269 322 0.0599
19462 68 0.1111
51293 128 0.0715
82595 145 0.0325
12955 345 0.0138
37222 104 0.0866
101443 277 0.081
66152 79 0.0218
103199 254 -0.0034
91560 332 0.0118
5370 163 0.0722
67323 45 0.0142
60461 297 -0.0095
10608 101 0.0144
20485 151 0.0541
45484 222 0.0684
10224 300 0.041
40652 195 -0.0012
66186 102 0.0094
467 58 0.0209
64759 258 -0.0017
26675 387 -0.001
52086 54 0.073
20654 194 0.0389
1303 272 0.0582
63803 280 0.1259
46910 287 0.0016
59231 216 0.1005
73229 366 -0.0065
10323 223 0.0045
25443 262 0.0026
60599 262 0.0477
3060 167 0.0648
90994 182 0.0015
67022 113 0.0416
58423 252 0.0055
4138 126 0.0549
24053 11 0.0219
27179 367 -0.0046
47946 90 0.0396
46074 86 0.0215
38134 15 0.0301
45874 188 0.0165
15005 33 0.0533
54910 361 0.05
85512 222 0.0201
44276 129 0.0569
20150 61 0.0082
30748 265 -0.0173
48778 96 0.0138
54805 201 -0.0097
41947 168 0.0436
80438 258 -0.0035
58222 24 0.0031
8498 75 6e-04
95670 49 -0.0018
12819 225 -0.0013
40700 65 0.0387
1097 90 0.1555
265 62 0.1018
59720 293 0.0015
94346 272 0.0543
25236 289 0.0325
5886 287 -0.0016
77410 11 0.0223
99159 241 0.0303
71327 66 0.0216
9495 76 0.0021
42069 23 0.0253
104111 114 0.013
16980 226 0.0504
39710 123 0.0331
15508 129 -0.0016
7658 33 0.025
52200 129 0.0196
6542 288 0.0168
85699 9 0.0142
38365 16 0.1145
24391 164 0.011
63909 16 0.0483
81713 185 0.0131
107768 32 -0.0045
82607 243 0.0187
72437 281 0.0097
100664 89 0.0309
4827 148 -0.0059
69327 94 0.0761
15966 106 0.023
43572 228 0.0123
30554 218 0.0301
45047 327 0.0191
61130 247 -0.0145
107854 28 0.0131
96897 154 0.0047
40847 316 7e-04
74915 134 0.0091
72043 98 -0.0115
104493 237 -0.0074
37958 151 0.0083
16072 328 3e-04
68000 59 0.0138
92414 311 -0.0025
38275 264 0.0572
74449 158 -0.001
130193 152 0.0427
31532 272 -0.0035
137300 67 0.1165
16105 243 -0.0021
11798 286 0.0608
58826 299 0.0212
102697 173 -0.0085
25226 218 -0.001
59314 336 0.0468
138272 311 0.002
16695 242 0.0669
345 98 0.009
62355 89 0.002
82322 236 0.0817
41906 113 -0.0065
52882 108 0.0058
60069 316 -0.0112
5806 268 -0.0094
101390 133 -7e-04
105087 202 -0.0019
24619 145 -0.0155
117276 284 0.1026
5638 114 0.0196
57669 345 0.0057
38214 211 0.0324
72452 79 0.0843
30546 344 0.0357
48350 212 0.0112
11680 158 0.0087
103116 307 0.1076
66749 92 0.0602
12034 280 0.0864
34092 240 0.0332
21029 278 0.0164
51259 282 0.1856
51982 240 0.0347
45265 196 0.0499
4004 324 0.0032
81084 254 0.0013
28105 141 0.086
18417 263 5e-04
1945 48 0.0084
103218 247 -0.0106
51989 40 -0.0066
6179 17 0.0214
82147 84 0.0238
43507 259 0.005
80 86 0.0358
104679 352 0.0222
133397 133 0.0148
926 103 0.0322
86326 46 0.1542
3598 10 0.0426
99704 296 0.0139
19286 193 0.0208
135206 182 0.0829
89748 213 -0.0109
76209 97 0.0777
62367 285 0.0463
4316 82 1e-04
6001 312 0.0222
24006 250 -0.0118
10893 267 0.0087
21959 67 0.0301
135858 117 0.0189
56182 290 0.04
88755 300 0.0274
13405 270 0.0142
91172 128 0.048
27562 136 0.0546
15130 313 0.0089
22908 95 0.0137
104401 258 -0.0017
6375 230 0.0152
18055 17 0.0203
33026 110 0.0293
81496 254 0.0522
105519 301 0.0031
68940 288 0.0241
63373 24 0.0017
79139 177 0.0173
12268 261 0.0651
100009 187 0.0232
89240 73 0.0595
137592 86 0.1394
33804 168 -0.0092
35331 13 0.012
96622 163 0.0887
70571 189 0.007
76248 251 0.0219
715 117 0.0647
52444 167 -0.0046
47691 94 -0.0074
63429 115 -0.008
13871 182 0.0022
88763 278 -0.0047
84626 43 -0.0023
23071 217 0.0596
62231 218 0.084
104669 213 0.0501
12567 164 0.0085
23440 181 0.0333
6006 257 0.0181
5572 25 0.0623
28792 206 0.0011
100021 118 0.0135
15206 284 0.0159
89523 159 0.0092
57550 89 0.0822
60965 146 0.0186
78523 290 0.0151
48555 200 -0.0055
25470 270 -0.0077
61408 80 6e-04
105489 94 0.0055
24167 84 -0.0013
98547 155 0.0451
89811 144 0.0727
103887 74 0.0137
27917 191 -0.004
105582 96 0.0167
81221 256 0.0478
15478 13 0.0162
23604 295 0.1066
22157 171 -2e-04
106721 267 0.0743
87328 290 0.0073
29971 59 0.0886
135859 98 0.0828
67002 296 0.0219
29279 165 -0.0058
58861 297 0.0307
25128 299 0.0461
57527 271 0.0545
102787 13 0.033
102762 123 0.0057
47919 128 0.0222
76031 67 0.0257
1386 163 7e-04
93630 110 0.0436
95024 19 0.0255
943 203 0.0093
96191 370 0.0031
44039 263 0.0425
61074 259 0.01
60982 293 0.0158
45012 175 0.0137
89159 296 0.0339
93059 393 0.0291
101057 215 0.012
1540 173 0.0205
101440 240 6e-04
77147 367 -0.0016
20795 239 0.0358
79790 116 0.008
44479 279 0.0311
46924 130 0.0177
55671 321 -8e-04
3456 131 -0.0068
59350 105 -0.0118
62643 55 0.036
52479 239 0.0321
63607 133 0.0338
31441 76 0.0193
94841 294 0.0121
96395 217 -0.0068
57641 257 0.0342
73785 334 0.0157
105344 205 0.0315
73277 226 0.0095
82893 149 -3e-04
76461 46 0.0652
188291 59 0.0206
97243 331 0.0226
39962 59 0.0648
89061 353 0.0329
111214 53 5e-04
98277 257 0.0229
81625 70 -9e-04
47859 248 0.0409
30054 126 0.1076
12454 260 0.2432
63316 142 -0.0038
17250 222 0.1018
73630 276 0.0402
57102 92 0.0169
221 251 0.0108
15530 24 0.0124
104640 243 0.0688
90137 182 0.0357
12940 34 0.012
61735 252 0.1249
82805 252 5e-04
37705 280 0.0073
68992 188 0.0067
49573 149 0.0085
26489 185 0.0122
98321 37 -0.0122
30773 361 -0.0026
64022 241 0.018
63405 282 0.0157
91228 288 0.0023
40969 304 -0.0054
104593 203 -0.0108
23099 176 -1e-04
34383 261 0.0594
24017 371 -0.0094
21519 220 0.0267
44415 27 -0.0208
89609 233 -0.0034
98037 288 0.027
58974 345 0.0181
39392 26 0.0612
39693 321 0.033
89987 103 0.0627
5991 150 -0.0072
13519 18 0.0824
83261 323 -0.0042
103137 296 0.0375
75481 323 0.032
96480 271 0.1536
56333 173 0.0407
23180 213 0.012
81949 91 0.0352
63810 111 0.0259
63672 360 0.0017
5393 85 0.0022
84596 281 0.109
47821 22 0.0562
352 92 -0.0057
13625 366 0.0179
82476 222 0.0385
44801 166 0.0229
44086 280 0.0209
46315 233 0.1563
33778 115 0.0469
65741 76 0.0623
60612 200 0.2209
91293 38 0.0823
94905 121 0.0109
4058 291 -0.0024
47344 176 0.01
60037 283 0.0339
25082 70 -0.0068
92976 15 0.0219
63496 130 0.0078
103833 209 0.0047
88234 149 -0.0082
32857 45 0.0201
73298 284 -0.0047
80798 261 0.0019
19840 38 0.0016
2957 8 0.0022
103467 279 -0.0043
94732 65 -0.0035
58056 7 0.0452
11076 154 0.0374
111903 331 0.0127
59732 115 0.043
59683 69 0.0146
34780 300 -0.008
91397 335 0.0032
94236 177 -0.0032
101176 287 0.0268
29625 321 -0.0041
10892 247 0.0919
12363 69 0.011
5224 206 0.0775
52844 105 0.0865
1504 358 0.074
105544 278 0.066
4011 321 0.0227
10366 9 0.1119
49194 172 0.0126
84654 154 0.0012
33735 167 0.011
90673 110 0.0209
82630 36 0.191
68984 336 -0.0039
12309 223 0.0411
21354 221 -0.0082
62989 282 0.0328
41114 232 0.0525
38503 243 0.0556
27767 232 0.2173
63645 298 0.0657
50130 182 0.2237
61394 149 0.0305
94192 261 0.0523
11684 210 0.0378
13632 18 0.0339
560 241 0.0655
50431 85 0.0259
52929 203 0.0294
33458 148 0.0943
59876 87 -0.0064
9693 201 0.007
68907 107 0.0609
50649 209 0.0488
18252 14 0.0476
77288 349 0.0636
46899 22 0.0042
79904 74 0.0368
39466 78 0.0411
42617 245 0.0348
57041 127 0.0704
85501 183 -0.0063
76926 77 0.0682
81634 125 0.0209
13852 108 0.1191
11269 242 0.0926
41514 228 -0.0026
51523 63 0.1858
43612 17 0.0444
65643 374 0.0509
39234 243 -0.0026
17554 41 -0.0081
17589 76 0.014
70052 49 0.0169
7367 131 -0.0116
63099 156 0.0045
82846 198 -0.0013
60246 347 0.0194
34428 266 -0.0051
133259 205 0.0853
123123 227 -0.0079
81591 73 -0.0061
19540 24 0.3347
62895 234 0.0799
12181 276 0.0136
48880 267 0.0298
81349 236 0.1492
59759 192 -0.0069
30785 75 0.0235
66780 216 0.0055
25778 136 0.0727
17636 104 0.048
44088 35 0.0708
4678 158 0.0076
100595 55 0.0328
23818 315 -0.0029
45606 297 -0.0041
81352 348 -0.0041
62954 251 0.0127
11791 148 0.0056
44937 34 0.1029
32670 100 0.0092
33517 163 -2e-04
93072 196 0.0534
97144 156 0
45934 301 0.051
15935 270 0.0192
48320 256 0.1716
45548 315 -0.0035
46581 144 0.0104
59058 95 0.1251
88896 182 0.0221
96680 250 0.0371
81478 323 -0.0096
80733 227 0.0134
62487 104 0.0692
87034 125 0.1355
47866 294 0.0188
18327 313 0.0042
23079 292 0.0025
193 93 0.042
62759 77 -0.0035
33702 343 -0.0117
3170 229 0.0043
129499 157 0.0045
23211 217 0.0078
43544 65 0.0597
93699 103 -0.0029
92764 226 0.0086
49292 70 0.0379
95225 262 0.0133
36945 322 0.032
73471 272 0.0139
103526 179 -0.0049
81876 299 0.062
43021 235 -0.0045
86529 295 0.0391
54063 282 0.0042
94306 265 0.0028
17542 159 0.0282
57993 259 0.014
88462 191 0.0167
106877 162 0.0488
102191 149 0.0868
27088 204 0.1143
56099 115 0.014
12581 48 0.024
7998 94 0.0228
79454 16 -0.0131
16330 236 0.0034
23737 359 0.0095
36369 290 -0.0074
67349 201 0.0226
80021 183 -0.0103
59068 98 0.0521
85751 365 8e-04
92381 89 0.0455
21786 70 0.0086
11568 135 0.001
54213 256 0.0421
89791 319 0.0137
76917 199 0.0037
12167 330 0.0142
39496 271 0.0804
91175 303 0.0307
70337 310 0.0503
65386 171 0.0681
19450 187 0.0814
2614 353 0.0031
59134 300 -0.0152
13593 173 -0.0087
45353 43 0.0117
38208 20 0.0249
59074 270 -0.006
86195 118 0.072
1671 21 0.0431
15537 201 0.0301
37060 47 0.007
31908 275 -4e-04
35267 17 0.0766
66133 213 -0.0028
103417 132 -0.0034
200005 73 0.0695
80277 346 -0.0065
92501 209 0.002
59001 193 -0.0088
104512 86 0.0185
29899 234 0.0208
6785 11 -0.0072
5688 324 -0.0087
95685 247 0.0544
40899 250 0.0097
89040 106 0.0246
38601 343 0.0084
9299 108 0.0115
105032 36 0.0073
88403 312 0.026
90907 343 0.0049
53653 36 0.033
45488 289 4e-04
88483 280 -0.0075
9742 27 0.0182
103772 121 0.0269
104974 302 0.0298
34270 123 0.0258
127316 266 0.0046
45523 322 -0.0016
120942 69 -0.0124
113315 209 0.0019
32806 190 0.0195
95132 122 0.028
66245 27 0.0494
70553 350 0.0075
453 242 0.0766
62014 38 0.002
16734 304 -0.0076
1597 300 0.0303
38521 250 0.0353
60144 236 0.0607
22474 192 0.0055
16802 293 0.1119
55739 234 0.0674
83012 196 0.0023
46642 200 -0.006
48800 82 0.0079
47700 31 -0.0186
92131 215 -0.0054
99912 275 0.0362
34316 163 -2e-04
104865 242 0.0151
17911 106 0.082
91586 305 -0.0078
93202 111 -0.0074
13499 25 0.056
8955 115 0.0154
82366 49 0.0065
97850 260 0.0084
35791 81 0.0772
75625 60 0.035
105439 321 0.0957
43836 38 0.0422
12569 305 0.151
62863 40 0.1366
59984 291 0.0799
95470 193 0.0168
29488 192 0.1007
60575 54 0.0203
78313 256 -0.0118
21667 169 -0.0082
27820 70 0.026
7441 279 0.0313
1691 303 -0.0082
64344 280 2e-04
58585 208 0.0017
11932 291 0.0476
43577 158 0.0589
36796 261 0.014
71191 311 0.0252
59382 168 0.0402
150 165 0.1571
10548 290 1e-04
90331 222 0.0275
11198 106 0.0122
54143 170 0.0162
22211 179 -0.0039
32439 248 0.0481
19857 290 0.0578
5846 142 0.0179
93784 249 0.0489
72878 205 0.024
86082 264 0.0106
24398 67 0.0844
10262 122 0.0968
32344 34 0.0421
91999 297 -0.0033
40468 309 1e-04
137204 70 0.03
102422 88 0.0488
39086 11 0.039
77902 344 0.0595
32318 73 0.005
1840 110 0.0092
92081 196 0.0276
49771 353 1e-04
44104 71 0.0361
8459 307 -0.0106
14990 91 0.0583
57582 134 0.0414
103243 202 0.0664
77103 69 0.069
67255 218 0.0578
36334 154 0.0635
8016 239 0.0359
3457 214 0.0315
70156 181 0.0146
57797 209 0.0744
4363 142 0.0329
40828 164 0.0385
61225 321 0.0096
26342 62 0.0023
31553 11 0.0074
22304 43 -7e-04
42264 166 -0.0076
46129 307 0.0511
11764 49 0.0407
59706 221 0.0467
70789 235 0.0136
35348 222 0.0161
103904 163 -0.0013
92393 211 0.0109
33595 142 0.0245
28783 244 0.0149
21856 130 -1e-04
91058 352 -0.0106
15913 375 -0.0066
17793 12 0.0225
48450 57 -0.0043
29623 162 0.0153
45966 103 0.0107
92769 337 -0.0071
95895 142 0.1837
63250 332 0.0251
603 47 0.093
42317 270 0.0085
70638 253 0.0532
96827 194 0.0192
61926 363 -0.0051
102562 213 0.0075
65165 163 0.0291
1747 233 0.1229
93006 368 0.0055
75563 266 0.0262
16488 236 0.0604
65240 125 0.0308
87917 229 0.0194
9831 62 0.0613
70691 189 0.0121
90245 226 -0.0072
75776 173 -0.0036
23881 119 -0.0035
130495 132 0.0102
11490 179 0.0358
34244 136 0.1035
56588 163 -0.0105
28806 358 0.0147
39837 165 0.0529
84009 198 0.0347
99608 192 0.0426
45383 125 0.0349
102213 276 0.0188
19834 50 0.005
77310 299 -0.0034
5272 68 0.0084
90983 292 0.008
73285 250 0.0311
3156 55 -0.0014
29361 136 0.1724
38854 100 0.0133
83935 23 -0.0044
59839 338 0.0049
101473 257 0.0787
38529 79 0.0225
12233 347 -0.0079
58432 165 0.0771
54192 291 0.0024
104958 153 -0.0057
28050 129 0.0304
67721 195 -0.004
45095 294 0.0253
57281 299 0.0094
64191 204 0.0035
21110 252 -0.0032
100736 61 0.0619
19108 255 0.0655
31599 122 0.0216
14702 74 0.055
20426 97 0.087
68020 106 0.0815
61595 16 0.0504
94835 209 0.0328
86579 241 0.0335
6935 306 0.033
84740 149 0.0719
69317 206 0.0075
95678 275 0.0059
2660 77 0.0107
10781 270 -0.0016
18535 278 0.1102
22637 296 0.0757
47053 279 -4e-04
21935 222 0.0116
82019 108 0.013
29882 86 0.1354
46965 349 0.0491
101969 308 0.0107
84819 142 0.0614
6714 349 -0.0017
27066 256 0.0151
132319 190 0.0179
14341 115 0.2322
1005 46 0.2602
68446 90 0.0334
52592 171 0.0148
37396 352 -0.0036
50004 219 -0.002
100558 117 0.0613
94425 31 -0.0023
20114 230 0.019
18541 270 -0.0025
100611 357 -0.0069
90716 258 0.2395
96274 68 0.0589
33152 382 0.0082
37099 172 0.029
13910 193 0.0099
94508 32 0.0488
39731 14 0.0981
54780 225 0.0133
73356 347 0.006
79351 99 0.0086
92927 87 0.0052
61895 130 -0.0107
44785 99 0.026
66318 262 0.0127
11084 154 -0.0091
18181 95 0.002
13192 136 -0.0096
42119 178 0.0885
755 152 0.0204
41048 262 0.0281
77875 280 -0.0012
12038 153 0.0615
95096 211 5e-04
97445 124 0.0017
73131 127 0.1558
22101 109 0.099
58616 110 0.0954
12137 146 0.187
65960 175 0.0056
24176 99 0.0162
92291 219 -0.0069
105303 132 -0.0068
81910 98 -0.0081
74053 239 0.0067
79131 174 0.002
83377 284 0.078
33331 333 0.0128
92544 133 -0.0071
2790 309 0.0502
62366 27 0.0078
97391 369 0.0206
50656 152 0.0014
63142 199 0.0379
103424 251 0.0757
5692 47 0.0617
59234 120 -0.0021
81343 89 0.0536
42859 190 0.0336
92811 28 0.0095
53437 34 0.0246
104536 184 0.0055
17310 51 0.0491
16891 345 0.0032
61293 265 0.0714
98284 226 -0.0036
72801 325 -0.0047
92463 97 0.0605
89820 214 0.0217
10927 211 0.0129
89598 310 0.0354
10478 86 -0.0031
77136 33 -0.0032
30537 89 0.0376
17144 278 0.059
6195 254 0.0822
10567 95 0.0568
32769 97 0.009
39272 173 0.0193
73058 106 0.011
100949 201 0.0652
79619 207 0.0069
78075 255 0.0119
61469 210 0.0186
23352 113 0.0209
640 207 0.0176
91362 11 0.0211
405 176 0.0394
102957 293 0.0235
32426 222 0.0211
71554 301 -0.0077
23726 216 0.0118
99342 12 0.0061
26765 364 -0.0063
36916 368 -9e-04
62111 302 0.0311
91709 255 0.0123
35298 18 0.0095
21405 236 0.0314
27927 302 0.0729
79563 183 0.022
12166 305 1e-04
73299 48 0.0087
90431 52 0.0142
49101 122 0.0329
104341 258 0.1481
65751 223 0.0185
10703 52 0.0469
121030 65 0.0544
91192 354 0.0076
2895 91 -0.0042
54337 266 0.0718
90982 355 0.0045
78488 122 3e-04
57009 149 0.0074
11520 8 0.006
7842 175 0.0459
88704 380 0.0145
90119 144 0.0036
69701 231 0.0078
65106 84 0.0167
91808 179 0.0388
61883 213 0.0123
44369 73 0.0011
29864 200 0.0082
79390 169 0.0076
1213 270 0.0146
97970 255 0.0023
26356 31 0.0097
15943 255 0.0208
31729 323 -0.001
24993 92 0.0474
3220 82 -0.002
95669 185 0.0083
90960 243 0.3246
49247 135 -0.0056
93904 224 -0.0027
30927 186 0.0297
61096 244 -0.0051
87472 207 0.0206
14592 300 0.0534
89957 253 0.0632
86089 304 -0.0125
48737 93 0.0174
43556 349 0.0359
61141 339 -0.0055
136351 345 0.0193
37810 241 0.0303
78530 267 0.0047
39049 120 0.0355
18707 122 0.043
109040 30 0.1234
86760 257 -0.0027
44666 188 -0.0018
50948 321 0.0563
27425 119 0.0044
39908 292 0.0085
48017 48 0.0114
21337 208 0.0633
26942 55 0.1254
75328 214 0.0163
49548 19 0.0355
94030 245 0.0151
65435 302 0.0624
93366 109 0.0512
72312 18 0.0174
39913 81 0.0337
8197 280 0.0893
49412 244 -0.0078
54684 149 -0.0036
54178 107 0.0076
68128 29 -0.004
37535 271 -0.0023
83840 229 0.0042
1487 46 -0.0023
15716 258 0.0122
18925 330 0.0776
3396 35 -0.0123
13299 108 0.0677
12249 337 0.0032
75033 210 -0.0087
29750 266 0.0188
105994 161 0.0757
104533 210 0.0098
20320 113 0.1395
63507 199 0.0624
42180 281 0.0629
26321 29 0.0058
94471 135 0.0343
8867 266 0.0194
2020 238 0.0064
6733 241 0.0097
25593 81 0.0534
11365 221 0.0894
88126 87 0.0396
18328 110 0.1199
54162 135 0.0428
95768 68 0.0395
32788 223 0.1006
65318 66 0.18
77781 154 0.0436
28487 135 0.0086
30349 71 0.0097
17584 14 -7e-04
103084 20 0.0264
91066 52 0.0235
43219 56 -0.0016
86503 246 0.006
53051 22 0.0057
50788 113 0.0245
27672 208 0.0622
28458 231 0.013
78273 61 -0.0045
8305 122 -0.0102
78968 128 0.0049
93749 251 0.0126
64721 240 0.0268
58676 274 8e-04
15776 306 0.033
19489 255 0.032
38546 179 0.0448
18671 236 0.0174
14334 136 0.0199
48826 184 0.0253
68396 375 0.0068
39276 169 0.0109
83094 221 0.0835
6260 170 0.014
18370 198 0.0012
82333 276 2e-04
72282 307 0.0282
57851 207 4e-04
94641 311 0.0152
65851 245 0.0052
72920 224 0.055
44807 35 -0.0078
50941 172 0.0486
22320 184 0.0325
53691 240 0.0697
40839 367 -0.0059
25656 274 3e-04
36518 273 0.0344
84822 229 0.0286
81453 208 0.001
78860 320 0.0435
44686 106 0.0063
88680 252 0.0168
24857 17 0.0311
45208 238 -5e-04
77979 101 0.0508
3837 179 0.0383
68732 79 0.0436
41289 250 0.0102
11875 73 0.0495
64535 290 9e-04
97352 268 0.0253
2436 154 0.0122
37586 45 0.0558
71238 117 -0.0126
100818 217 0.0109
79673 219 0.0276
2283 223 -0.007
