"tag" "reference" "chr" "chr.pos"
"146" 74873 "NC_041331.1" "1" 20440362
"147" 97839 "NC_041331.1" "1" 20532087
"148" 41652 "NC_041331.1" "1" 20532630
"149" 68104 "NC_041331.1" "1" 20579727
"150" 105273 "NC_041331.1" "1" 20580696
"151" 91069 "NC_041331.1" "1" 20687068
"152" 98232 "NC_041331.1" "1" 20687187
"153" 55706 "NC_041331.1" "1" 20692314
"154" 75174 "NC_041331.1" "1" 20692604
"155" 65164 "NC_041331.1" "1" 20700955
"156" 12628 "NC_041331.1" "1" 20701226
"157" 34079 "NC_041331.1" "1" 20782179
"158" 40695 "NC_041331.1" "1" 20836372
"159" 37852 "NC_041331.1" "1" 20965018
"160" 57423 "NC_041331.1" "1" 21032305
"161" 9114 "NC_041331.1" "1" 21180604
"162" 44748 "NC_041331.1" "1" 21181437
"163" 19773 "NC_041331.1" "1" 21342074
"164" 101604 "NC_041331.1" "1" 21429422
"165" 11959 "NC_041331.1" "1" 21599922
"166" 41937 "NC_041331.1" "1" 21629401
"167" 82474 "NC_041331.1" "1" 21821647
"168" 59697 "NC_041331.1" "1" 21873162
"169" 57857 "NC_041331.1" "1" 22005935
"170" 104922 "NC_041331.1" "1" 22262783
"171" 94521 "NC_041331.1" "1" 22309388
"172" 58439 "NC_041331.1" "1" 22356984
"173" 57540 "NC_041331.1" "1" 22357610
"174" 5291 "NC_041331.1" "1" 22393281
"175" 54883 "NC_041331.1" "1" 22395711
"176" 74513 "NC_041331.1" "1" 22397250
"177" 67948 "NC_041331.1" "1" 22433969
"178" 18801 "NC_041331.1" "1" 22438789
"179" 20477 "NC_041331.1" "1" 22556954
"180" 49733 "NC_041331.1" "1" 22603015
"181" 63502 "NC_041331.1" "1" 22671701
"182" 55815 "NC_041331.1" "1" 22954833
"183" 21418 "NC_041331.1" "1" 22955264
"184" 365 "NC_041331.1" "1" 23293545
"185" 97254 "NC_041331.1" "1" 23294089
"186" 137587 "NC_041331.1" "1" 23392946
"187" 89873 "NC_041331.1" "1" 23459374
"188" 80573 "NC_041331.1" "1" 23470100
"189" 39785 "NC_041331.1" "1" 23470197
"190" 68936 "NC_041331.1" "1" 23657772
"191" 35761 "NC_041331.1" "1" 23779425
"192" 6156 "NC_041331.1" "1" 24018851
"193" 41829 "NC_041331.1" "1" 24024663
"194" 89914 "NC_041331.1" "1" 24074810
"195" 569 "NC_041331.1" "1" 24075304
"196" 82163 "NC_041331.1" "1" 24136581
"197" 81680 "NC_041331.1" "1" 24162736
"198" 47075 "NC_041331.1" "1" 24312785
"199" 60147 "NC_041331.1" "1" 24313331
"200" 50202 "NC_041331.1" "1" 24366762
"201" 25679 "NC_041331.1" "1" 24507278
"202" 26526 "NC_041331.1" "1" 24542068
"203" 71473 "NC_041331.1" "1" 24611971
"204" 64097 "NC_041331.1" "1" 24985576
"205" 82160 "NC_041331.1" "1" 25046440
"206" 69569 "NC_041331.1" "1" 25132318
"207" 45622 "NC_041331.1" "1" 25188387
"208" 91887 "NC_041331.1" "1" 25278792
"209" 46944 "NC_041331.1" "1" 25279248
"210" 47594 "NC_041331.1" "1" 25348776
"211" 1702 "NC_041331.1" "1" 25348873
"212" 3063 "NC_041331.1" "1" 25376557
"213" 102489 "NC_041331.1" "1" 25403296
"214" 59335 "NC_041331.1" "1" 25407512
"215" 13825 "NC_041331.1" "1" 25455264
"216" 11907 "NC_041331.1" "1" 25456210
"217" 92204 "NC_041331.1" "1" 25487154
"218" 73341 "NC_041331.1" "1" 25558125
"219" 15770 "NC_041331.1" "1" 25560500
"220" 96730 "NC_041331.1" "1" 25596156
"221" 48238 "NC_041331.1" "1" 25596716
"222" 97756 "NC_041331.1" "1" 25701536
"223" 50874 "NC_041331.1" "1" 25738381
"224" 102435 "NC_041331.1" "1" 25739658
"225" 16142 "NC_041331.1" "1" 25793229
"226" 28803 "NC_041331.1" "1" 25793827
"227" 71489 "NC_041331.1" "1" 25908821
"228" 6288 "NC_041331.1" "1" 25941504
"229" 30521 "NC_041331.1" "1" 25941508
"230" 34193 "NC_041331.1" "1" 25941894
"231" 104016 "NC_041331.1" "1" 25958679
"232" 41748 "NC_041331.1" "1" 25959238
"233" 89230 "NC_041331.1" "1" 26016584
"234" 12455 "NC_041331.1" "1" 26067941
"235" 66685 "NC_041331.1" "1" 26251984
"236" 69911 "NC_041331.1" "1" 26353390
"237" 31937 "NC_041331.1" "1" 26442648
"238" 96710 "NC_041331.1" "1" 26587747
"239" 16667 "NC_041331.1" "1" 26621681
"240" 91314 "NC_041331.1" "1" 26643475
"241" 2496 "NC_041331.1" "1" 26716900
"242" 93440 "NC_041331.1" "1" 26744886
"243" 138347 "NC_041331.1" "1" 26878339
"244" 55377 "NC_041331.1" "1" 27046487
"245" 138228 "NC_041331.1" "1" 27599466
"246" 32839 "NC_041331.1" "1" 27709542
"247" 66594 "NC_041331.1" "1" 27710087
"248" 58076 "NC_041331.1" "1" 27758520
"249" 25319 "NC_041331.1" "1" 27807536
"250" 71501 "NC_041331.1" "1" 27919238
"251" 103447 "NC_041331.1" "1" 28141821
"252" 23059 "NC_041331.1" "1" 28445554
"253" 25710 "NC_041331.1" "1" 28462004
"254" 90064 "NC_041331.1" "1" 28469510
"255" 78949 "NC_041331.1" "1" 28505627
"256" 9535 "NC_041331.1" "1" 28631914
"257" 17835 "NC_041331.1" "1" 28698407
"258" 39288 "NC_041331.1" "1" 28826018
"259" 28169 "NC_041331.1" "1" 28925971
"260" 21416 "NC_041331.1" "1" 28966786
"261" 33919 "NC_041331.1" "1" 29128300
"262" 29129 "NC_041331.1" "1" 29149584
"263" 2136 "NC_041331.1" "1" 29176322
"264" 61088 "NC_041331.1" "1" 29339179
"265" 9068 "NC_041331.1" "1" 29397411
"266" 84139 "NC_041331.1" "1" 29511559
"267" 39897 "NC_041331.1" "1" 29568960
"268" 9620 "NC_041331.1" "1" 29774260
"269" 73021 "NC_041331.1" "1" 29805646
"270" 125065 "NC_041331.1" "1" 29806267
"271" 2315 "NC_041331.1" "1" 29897287
"272" 98374 "NC_041331.1" "1" 30044806
"273" 101259 "NC_041331.1" "1" 30091479
"274" 42611 "NC_041331.1" "1" 30138950
"275" 6523 "NC_041331.1" "1" 30210911
"276" 120747 "NC_041331.1" "1" 30262689
"277" 4359 "NC_041331.1" "1" 30263495
"278" 95480 "NC_041331.1" "1" 30291561
"279" 20566 "NC_041331.1" "1" 30368104
"280" 47959 "NC_041331.1" "1" 30368155
"281" 39265 "NC_041331.1" "1" 30552695
"282" 67782 "NC_041331.1" "1" 30631788
"283" 17530 "NC_041331.1" "1" 30764462
"284" 68109 "NC_041331.1" "1" 30992898
"285" 96115 "NC_041331.1" "1" 31082231
"286" 28404 "NC_041331.1" "1" 31367412
"287" 77758 "NC_041331.1" "1" 31508808
"288" 99554 "NC_041331.1" "1" 31536213
"289" 104220 "NC_041331.1" "1" 31577135
"290" 69192 "NC_041331.1" "1" 31630430
"291" 36807 "NC_041331.1" "1" 31630859
"292" 71664 "NC_041331.1" "1" 31664927
"293" 38696 "NC_041331.1" "1" 31700529
"294" 89286 "NC_041331.1" "1" 31760098
"295" 32143 "NC_041331.1" "1" 31760736
"296" 11107 "NC_041331.1" "1" 31766287
"297" 15607 "NC_041331.1" "1" 31800722
"298" 88209 "NC_041331.1" "1" 31801310
"299" 14955 "NC_041331.1" "1" 31986570
"300" 55703 "NC_041331.1" "1" 32041573
"301" 64340 "NC_041331.1" "1" 32045521
"302" 78950 "NC_041331.1" "1" 32050934
"303" 46265 "NC_041331.1" "1" 32097184
"304" 59948 "NC_041331.1" "1" 32098874
"305" 28986 "NC_041331.1" "1" 32150121
"306" 98371 "NC_041331.1" "1" 32154133
"307" 69057 "NC_041331.1" "1" 32342846
"308" 60022 "NC_041331.1" "1" 32343349
"309" 28754 "NC_041331.1" "1" 32411097
"310" 66963 "NC_041331.1" "1" 32411292
"311" 38838 "NC_041331.1" "1" 32699262
"312" 75933 "NC_041331.1" "1" 32766305
"313" 43821 "NC_041331.1" "1" 32785337
"314" 93794 "NC_041331.1" "1" 32833977
"315" 20553 "NC_041331.1" "1" 32849599
"316" 13371 "NC_041331.1" "1" 32851061
"317" 79423 "NC_041331.1" "1" 32859580
"318" 31254 "NC_041331.1" "1" 32859906
"319" 79146 "NC_041331.1" "1" 32913780
"320" 76478 "NC_041331.1" "1" 32914352
"321" 87833 "NC_041331.1" "1" 32938859
"322" 92565 "NC_041331.1" "1" 32939472
"323" 20987 "NC_041331.1" "1" 33092651
"324" 26774 "NC_041331.1" "1" 33353251
"325" 40519 "NC_041331.1" "1" 33370834
"326" 72127 "NC_041331.1" "1" 33494107
"327" 97614 "NC_041331.1" "1" 33494214
"328" 133266 "NC_041331.1" "1" 33607740
"329" 31457 "NC_041331.1" "1" 34049483
"330" 17460 "NC_041331.1" "1" 34070263
"331" 97868 "NC_041331.1" "1" 34122839
"332" 39074 "NC_041331.1" "1" 34148763
"333" 108687 "NC_041331.1" "1" 34240448
"334" 46214 "NC_041331.1" "1" 34393989
"335" 39293 "NC_041331.1" "1" 34394492
"336" 90959 "NC_041331.1" "1" 34506492
"337" 13444 "NC_041331.1" "1" 34508764
"338" 59766 "NC_041331.1" "1" 34509297
"339" 64967 "NC_041331.1" "1" 34526189
"340" 40373 "NC_041331.1" "1" 34898077
"341" 92792 "NC_041331.1" "1" 34898679
"342" 69011 "NC_041331.1" "1" 34915075
"343" 64047 "NC_041331.1" "1" 34983994
"344" 97033 "NC_041331.1" "1" 34984841
"345" 70058 "NC_041331.1" "1" 35032923
"346" 89447 "NC_041331.1" "1" 35133744
"347" 12734 "NC_041331.1" "1" 35136773
"348" 87742 "NC_041331.1" "1" 35270015
"349" 13366 "NC_041331.1" "1" 35309887
"350" 104644 "NC_041331.1" "1" 35310487
"351" 98804 "NC_041331.1" "1" 35423151
"352" 106436 "NC_041331.1" "1" 35438443
"353" 31138 "NC_041331.1" "1" 35439163
"354" 25696 "NC_041331.1" "1" 35505167
"355" 85509 "NC_041331.1" "1" 35565490
"356" 99833 "NC_041331.1" "1" 35566171
"357" 75508 "NC_041331.1" "1" 35585269
"358" 71503 "NC_041331.1" "1" 35594005
"359" 69633 "NC_041331.1" "1" 35641691
"360" 47714 "NC_041331.1" "1" 35747218
"361" 109683 "NC_041331.1" "1" 35830392
"362" 96558 "NC_041331.1" "1" 35830946
"363" 52659 "NC_041331.1" "1" 35906885
"364" 102063 "NC_041331.1" "1" 35917432
"365" 97005 "NC_041331.1" "1" 35985943
"366" 62102 "NC_041331.1" "1" 35986050
"367" 74136 "NC_041331.1" "1" 35992695
"368" 62371 "NC_041331.1" "1" 36005054
"369" 27180 "NC_041331.1" "1" 36040916
"370" 32405 "NC_041331.1" "1" 36101533
"371" 136235 "NC_041331.1" "1" 36383482
"372" 15795 "NC_041331.1" "1" 36669185
"373" 35274 "NC_041331.1" "1" 36710839
"374" 30362 "NC_041331.1" "1" 36815929
"375" 23198 "NC_041331.1" "1" 36918816
"376" 68244 "NC_041331.1" "1" 37019809
"377" 78734 "NC_041331.1" "1" 37047206
"378" 47404 "NC_041331.1" "1" 37348491
"379" 87269 "NC_041331.1" "1" 37420832
"380" 19462 "NC_041331.1" "1" 37430299
"381" 51293 "NC_041331.1" "1" 37441389
"382" 82595 "NC_041331.1" "1" 37520580
"383" 12955 "NC_041331.1" "1" 37622923
"384" 37222 "NC_041331.1" "1" 37689498
"385" 101443 "NC_041331.1" "1" 37694934
"386" 66152 "NC_041331.1" "1" 37706875
"387" 103199 "NC_041331.1" "1" 37770700
"388" 91560 "NC_041331.1" "1" 37779137
"389" 5370 "NC_041331.1" "1" 37863453
"390" 67323 "NC_041331.1" "1" 37885240
"391" 60461 "NC_041331.1" "1" 37922949
"392" 10608 "NC_041331.1" "1" 37996056
"393" 20485 "NC_041331.1" "1" 38026706
"394" 45484 "NC_041331.1" "1" 38029026
"395" 10224 "NC_041331.1" "1" 38029742
"396" 40652 "NC_041331.1" "1" 38128273
"397" 66186 "NC_041331.1" "1" 38329648
"398" 467 "NC_041331.1" "1" 38376946
"399" 64759 "NC_041331.1" "1" 38481954
"400" 26675 "NC_041331.1" "1" 38506433
"401" 52086 "NC_041331.1" "1" 38580168
"402" 20654 "NC_041331.1" "1" 38586042
"403" 1303 "NC_041331.1" "1" 38587634
"404" 63803 "NC_041331.1" "1" 38631859
"405" 46910 "NC_041331.1" "1" 38632299
"406" 59231 "NC_041331.1" "1" 38633858
"407" 73229 "NC_041331.1" "1" 38652629
"408" 10323 "NC_041331.1" "1" 38669323
"409" 25443 "NC_041331.1" "1" 38697261
"410" 60599 "NC_041331.1" "1" 39042482
"411" 3060 "NC_041331.1" "1" 39042933
"412" 90994 "NC_041331.1" "1" 39044391
"413" 67022 "NC_041331.1" "1" 39073868
"414" 58423 "NC_041331.1" "1" 39136765
"415" 4138 "NC_041331.1" "1" 39136850
"416" 24053 "NC_041331.1" "1" 39200206
"417" 27179 "NC_041331.1" "1" 39220268
"418" 47946 "NC_041331.1" "1" 39220528
"419" 46074 "NC_041331.1" "1" 39237022
"420" 38134 "NC_041331.1" "1" 39286737
"421" 45874 "NC_041331.1" "1" 39454931
"422" 15005 "NC_041331.1" "1" 39732365
"423" 54910 "NC_041331.1" "1" 39732684
"424" 85512 "NC_041331.1" "1" 39777590
"425" 44276 "NC_041331.1" "1" 39816496
"426" 20150 "NC_041331.1" "1" 40158490
"427" 30748 "NC_041331.1" "1" 40171222
"428" 48778 "NC_041331.1" "1" 40183631
"429" 54805 "NC_041331.1" "1" 40295487
"430" 41947 "NC_041331.1" "1" 40455987
"431" 80438 "NC_041331.1" "1" 40728426
"432" 58222 "NC_041331.1" "1" 40755432
"433" 8498 "NC_041331.1" "1" 40756719
"434" 95670 "NC_041331.1" "1" 40850794
"435" 12819 "NC_041331.1" "1" 40923303
"436" 40700 "NC_041331.1" "1" 40958843
"437" 1097 "NC_041331.1" "1" 40959257
"438" 265 "NC_041331.1" "1" 40960688
"439" 59720 "NC_041331.1" "1" 40961322
"440" 94346 "NC_041331.1" "1" 41311467
"441" 25236 "NC_041331.1" "1" 41329980
"442" 5886 "NC_041331.1" "1" 41353949
"443" 77410 "NC_041331.1" "1" 41370434
"444" 99159 "NC_041331.1" "1" 41410283
"445" 71327 "NC_041331.1" "1" 41434270
"446" 9495 "NC_041331.1" "1" 41621679
"447" 42069 "NC_041331.1" "1" 41669785
"448" 104111 "NC_041331.1" "1" 41671481
"449" 16980 "NC_041331.1" "1" 41803762
"450" 39710 "NC_041331.1" "1" 41837168
"451" 15508 "NC_041331.1" "1" 41872212
"452" 7658 "NC_041331.1" "1" 42220717
"453" 52200 "NC_041331.1" "1" 42260410
"454" 6542 "NC_041331.1" "1" 42323399
"455" 85699 "NC_041331.1" "1" 42335483
"456" 38365 "NC_041331.1" "1" 42526687
"457" 24391 "NC_041331.1" "1" 42566066
"458" 63909 "NC_041331.1" "1" 42675378
"459" 81713 "NC_041331.1" "1" 42699913
"460" 107768 "NC_041331.1" "1" 43024906
"461" 82607 "NC_041331.1" "1" 43170465
"462" 72437 "NC_041331.1" "1" 43287681
"463" 100664 "NC_041331.1" "1" 43293111
"464" 4827 "NC_041331.1" "1" 43331700
"465" 69327 "NC_041331.1" "1" 43349178
"466" 15966 "NC_041331.1" "1" 43607079
"467" 43572 "NC_041331.1" "1" 43865884
"468" 30554 "NC_041331.1" "1" 43873135
"469" 45047 "NC_041331.1" "1" 44157002
"470" 61130 "NC_041331.1" "1" 44192825
"471" 107854 "NC_041331.1" "1" 44234282
"472" 96897 "NC_041331.1" "1" 44235431
"473" 40847 "NC_041331.1" "1" 44304538
"474" 74915 "NC_041331.1" "1" 44384965
"475" 72043 "NC_041331.1" "1" 44388799
"476" 104493 "NC_041331.1" "1" 44515018
"477" 37958 "NC_041332.1" "2" 29665
"478" 16072 "NC_041332.1" "2" 66171
"479" 68000 "NC_041332.1" "2" 320500
"480" 92414 "NC_041332.1" "2" 404236
"481" 38275 "NC_041332.1" "2" 415834
"482" 74449 "NC_041332.1" "2" 475699
"483" 130193 "NC_041332.1" "2" 723424
"484" 31532 "NC_041332.1" "2" 781117
"485" 137300 "NC_041332.1" "2" 814743
"486" 16105 "NC_041332.1" "2" 825872
"487" 11798 "NC_041332.1" "2" 883024
"488" 58826 "NC_041332.1" "2" 885060
"489" 102697 "NC_041332.1" "2" 896348
"490" 25226 "NC_041332.1" "2" 896719
"491" 59314 "NC_041332.1" "2" 956921
"492" 138272 "NC_041332.1" "2" 969281
"493" 16695 "NC_041332.1" "2" 1216084
"494" 345 "NC_041332.1" "2" 1220194
"495" 62355 "NC_041332.1" "2" 1287027
"496" 82322 "NC_041332.1" "2" 1292579
"497" 41906 "NC_041332.1" "2" 1385744
"498" 52882 "NC_041332.1" "2" 1394011
"499" 60069 "NC_041332.1" "2" 1397781
"500" 5806 "NC_041332.1" "2" 1399454
"501" 101390 "NC_041332.1" "2" 1404132
"502" 105087 "NC_041332.1" "2" 1422346
"503" 24619 "NC_041332.1" "2" 1754070
"504" 117276 "NC_041332.1" "2" 1797532
"505" 5638 "NC_041332.1" "2" 2266755
"506" 57669 "NC_041332.1" "2" 2269458
"507" 38214 "NC_041332.1" "2" 2272710
"508" 72452 "NC_041332.1" "2" 2283098
"509" 30546 "NC_041332.1" "2" 2476302
"510" 48350 "NC_041332.1" "2" 2476302
"511" 11680 "NC_041332.1" "2" 2802990
"512" 103116 "NC_041332.1" "2" 3092195
"513" 66749 "NC_041332.1" "2" 3092602
"514" 12034 "NC_041332.1" "2" 3177516
"515" 34092 "NC_041332.1" "2" 3192271
"516" 21029 "NC_041332.1" "2" 3234821
"517" 51259 "NC_041332.1" "2" 3253142
"518" 51982 "NC_041332.1" "2" 3533034
"519" 45265 "NC_041332.1" "2" 3569098
"520" 4004 "NC_041332.1" "2" 3569945
"521" 81084 "NC_041332.1" "2" 4304916
"522" 28105 "NC_041332.1" "2" 4322870
"523" 18417 "NC_041332.1" "2" 4351650
"524" 1945 "NC_041332.1" "2" 4356487
"525" 103218 "NC_041332.1" "2" 4358315
"526" 51989 "NC_041332.1" "2" 4700053
"527" 6179 "NC_041332.1" "2" 4787609
"528" 82147 "NC_041332.1" "2" 4912365
"529" 43507 "NC_041332.1" "2" 5274517
"530" 80 "NC_041332.1" "2" 5287976
"531" 104679 "NC_041332.1" "2" 5410427
"532" 133397 "NC_041332.1" "2" 5480402
"533" 926 "NC_041332.1" "2" 5481150
"534" 86326 "NC_041332.1" "2" 5670409
"535" 3598 "NC_041332.1" "2" 5709745
"536" 99704 "NC_041332.1" "2" 5760007
"537" 19286 "NC_041332.1" "2" 5796264
"538" 135206 "NC_041332.1" "2" 5818942
"539" 89748 "NC_041332.1" "2" 5839915
"540" 76209 "NC_041332.1" "2" 6325821
"541" 62367 "NC_041332.1" "2" 6327587
"542" 4316 "NC_041332.1" "2" 6455678
"543" 6001 "NC_041332.1" "2" 6457248
"544" 24006 "NC_041332.1" "2" 6787382
"545" 10893 "NC_041332.1" "2" 6788614
"546" 21959 "NC_041332.1" "2" 6808740
"547" 135858 "NC_041332.1" "2" 6847873
"548" 56182 "NC_041332.1" "2" 6897209
"549" 88755 "NC_041332.1" "2" 6899069
"550" 13405 "NC_041332.1" "2" 6912857
"551" 91172 "NC_041332.1" "2" 6973313
"552" 27562 "NC_041332.1" "2" 6980090
"553" 15130 "NC_041332.1" "2" 6995177
"554" 22908 "NC_041332.1" "2" 7069039
"555" 104401 "NC_041332.1" "2" 7294060
"556" 6375 "NC_041332.1" "2" 7314755
"557" 18055 "NC_041332.1" "2" 7315632
"558" 33026 "NC_041332.1" "2" 7403674
"559" 81496 "NC_041332.1" "2" 7480237
"560" 105519 "NC_041332.1" "2" 7480414
"561" 68940 "NC_041332.1" "2" 7641067
"562" 63373 "NC_041332.1" "2" 7643379
"563" 79139 "NC_041332.1" "2" 7644738
"564" 12268 "NC_041332.1" "2" 7665904
"565" 100009 "NC_041332.1" "2" 7666324
"566" 89240 "NC_041332.1" "2" 7699395
"567" 137592 "NC_041332.1" "2" 7753596
"568" 33804 "NC_041332.1" "2" 7860219
"569" 35331 "NC_041332.1" "2" 7860230
"570" 96622 "NC_041332.1" "2" 7860237
"571" 70571 "NC_041332.1" "2" 7860776
"572" 76248 "NC_041332.1" "2" 8351754
"573" 715 "NC_041332.1" "2" 8399458
"574" 52444 "NC_041332.1" "2" 8507226
"575" 47691 "NC_041332.1" "2" 8546251
"576" 63429 "NC_041332.1" "2" 8642860
"577" 13871 "NC_041332.1" "2" 8649707
"578" 88763 "NC_041332.1" "2" 8752581
"579" 84626 "NC_041332.1" "2" 8752850
"580" 23071 "NC_041332.1" "2" 8781880
"581" 62231 "NC_041332.1" "2" 8783401
"582" 104669 "NC_041332.1" "2" 8785922
"583" 12567 "NC_041332.1" "2" 8949640
